ID,Collected.Date,Collected.By,Ymaze.Weight,Test,Ymaze.Apparatus,Ymaze.Distance,Ymaze.MeanSpeed,Ymaze.SponAlt,Ymaze.TotalArmEntries,Ymaze.AltArmReturns,Ymaze.Percent.SponAlt,Ymaze.Percent.AltArmReturns,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
19418,2019-12-23,NA,22.91,5,Y-maze 1,7.721,0.016,14,21,3,74,16,Male,B6xBXD152,5XFAD,6% Extruded,2019-11-05,5928,48,1.57,2
19419,2019-12-23,NA,23.45,6,Y-maze 2,5.16,0.011,10,15,2,77,15,Male,B6xBXD152,Ntg,6% Extruded,2019-11-05,5928,48,1.57,2
19399,2019-12-23,NA,23.49,7,Y-maze 1,11.887,0.025,19,31,4,66,14,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,5923,48,1.57,2
19401,2019-12-23,NA,25.18,8,Y-maze 2,6.183,0.013,13,20,2,72,11,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,5923,48,1.57,2
19402,2019-12-23,NA,24.18,9,Y-maze 1,14.217,0.03,18,32,7,60,23,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,6189,48,1.57,2
19403,2019-12-23,NA,21.62,10,Y-maze 2,10.383,0.022,20,29,6,74,22,Male,B6xBXD83,5XFAD,6% Extruded,2019-11-05,6189,48,1.57,2
19404,2019-12-23,NA,23.06,11,Y-maze 1,10.807,0.023,18,27,4,72,16,Male,B6xBXD83,Ntg,6% Extruded,2019-11-05,6189,48,1.57,2
19405,2019-12-23,NA,24.21,12,Y-maze 2,11.304,0.024,16,32,10,53,33,Male,B6xBXD83,Ntg,6% Extruded,2019-11-05,5923,48,1.57,2
19429,2019-12-23,NA,21.92,13,Y-maze 2,11.524,0.024,19,33,12,61,39,Female,B6xBXD161,Ntg,6% Extruded,2019-11-05,5930,48,1.57,2
19423,2019-12-23,NA,19.89,14,Y-maze 1,14.012,0.029,17,36,12,50,35,Female,B6xBXD161,Ntg,6% Extruded,2019-11-05,5930,48,1.57,2
19407,2019-12-23,NA,20.32,15,Y-maze 1,17.752,0.037,30,43,10,73,24,Female,B6xBXD113,Ntg,45% HFD,2019-11-05,5924,48,1.57,2
19408,2019-12-23,NA,17.67,16,Y-maze 2,7.318,0.015,11,19,6,65,35,Female,B6xBXD113,5XFAD,45% HFD,2019-11-05,5924,48,1.57,2
19409,2019-12-23,NA,19.21,17,Y-maze 1,14.402,0.03,21,31,7,72,24,Female,B6xBXD113,Ntg,45% HFD,2019-11-05,5924,48,1.57,2
19410,2019-12-23,NA,17.92,18,Y-maze 2,10.065,0.021,15,29,6,56,22,Female,B6xBXD113,5XFAD,45% HFD,2019-11-05,5924,48,1.57,2
19426,2019-12-23,NA,19.34,19,Y-maze 1,9.843,0.021,16,26,7,67,29,Female,B6xBXD161,5XFAD,45% HFD,2019-11-05,5931,48,1.57,2
19427,2019-12-23,NA,19.83,20,Y-maze 2,7.069,0.015,11,19,4,65,24,Female,B6xBXD161,Ntg,45% HFD,2019-11-05,5931,48,1.57,2
19428,2019-12-23,NA,20.61,21,Y-maze 1,4.908,0.01,5,9,1,71,14,Female,B6xBXD161,Ntg,45% HFD,2019-11-05,5931,48,1.57,2
19420,2019-12-23,NA,22.1,22,Y-maze 2,6.121,0.013,10,16,4,71,29,Male,B6xBXD152,5XFAD,45% HFD,2019-11-05,5929,48,1.57,2
19421,2019-12-23,NA,24.62,23,Y-maze 1,6.873,0.014,8,15,4,62,31,Male,B6xBXD152,Ntg,45% HFD,2019-11-05,5929,48,1.57,2
19422,2019-12-23,NA,21.78,24,Y-maze 2,9.369,0.02,16,27,7,64,28,Male,B6xBXD152,Ntg,45% HFD,2019-11-05,5929,48,1.57,2
19395,2019-12-23,NA,20.98,25,Y-maze 1,9.754,0.02,12,22,4,60,20,Female,B6xBXD83,5XFAD,45% HFD,2019-11-05,5922,48,1.57,2
19396,2019-12-23,NA,18.9,26,Y-maze 2,10.053,0.021,16,27,6,64,24,Female,B6xBXD83,Ntg,45% HFD,2019-11-05,5922,48,1.57,2
19398,2019-12-23,NA,20.23,27,Y-maze 2,10.094,0.021,18,29,5,67,19,Female,B6xBXD83,Ntg,45% HFD,2019-11-05,5922,48,1.57,2
19397,2019-12-23,NA,21.62,28,Y-maze 1,12.086,0.025,16,27,6,64,24,Female,B6xBXD83,Ntg,45% HFD,2019-11-05,5922,48,1.57,2
19414,2019-12-23,NA,18.22,29,Y-maze 1,15.374,0.032,26,39,9,70,24,Female,B6xBXD152,5XFAD,6% Extruded,2019-11-05,5927,48,1.57,2
19416,2019-12-23,NA,18.96,31,Y-maze 1,8.273,0.017,11,21,4,58,21,Female,B6xBXD152,Ntg,6% Extruded,2019-11-05,5927,48,1.57,2
19417,2019-12-23,NA,18.52,32,Y-maze 2,10.649,0.022,19,27,6,76,24,Female,B6xBXD152,5XFAD,6% Extruded,2019-11-05,5927,48,1.57,2
19368,2019-12-23,NA,19.53,33,Y-maze 1,10.494,0.022,15,24,5,68,23,Female,B6xBXD74,Ntg,45% HFD,2019-11-05,5920,48,1.57,2
19369,2019-12-23,NA,18.65,34,Y-maze 2,6.535,0.014,14,19,2,82,12,Female,B6xBXD74,5XFAD,45% HFD,2019-11-05,5920,48,1.57,2
19370,2019-12-23,NA,18.23,35,Y-maze 1,10.741,0.022,14,24,6,64,27,Female,B6xBXD74,Ntg,45% HFD,2019-11-05,5920,48,1.57,2
19411,2019-12-23,NA,25.89,36,Y-maze 2,3.943,0.008,9,12,1,90,10,Male,B6xBXD113,5XFAD,6% Extruded,2019-11-05,5925,48,1.57,2
19412,2019-12-23,NA,24.69,37,Y-maze 1,7.945,0.017,10,20,8,56,44,Male,B6xBXD113,5XFAD,6% Extruded,2019-11-05,5925,48,1.57,2
19365,2019-12-23,NA,20.09,39,Y-maze 1,11.158,0.023,14,24,7,64,32,Female,B6xBXD74,Ntg,6% Extruded,2019-11-05,5919,48,1.57,2
19366,2019-12-23,NA,19.36,40,Y-maze 2,11.227,0.023,24,31,4,83,14,Female,B6xBXD74,Ntg,6% Extruded,2019-11-05,5919,48,1.57,2
19367,2019-12-23,NA,18.15,41,Y-maze 1,11.415,0.024,12,25,11,52,48,Female,B6xBXD74,5XFAD,6% Extruded,2019-11-05,5919,48,1.57,2
19360,2019-12-24,NA,17.15,1,Y-maze 1,13.371,0.028,21,31,4,72,14,Female,B6xBXD66,5XFAD,45% HFD,2019-10-29,5844,56,1.84,2
19361,2019-12-24,NA,18.17,2,Y-maze 2,9.419,0.02,10,18,3,63,19,Female,B6xBXD66,Ntg,45% HFD,2019-10-29,5844,56,1.84,2
19362,2019-12-24,NA,19.48,3,Y-maze 1,15.894,0.033,17,36,10,50,29,Female,B6xBXD66,Ntg,45% HFD,2019-10-29,5844,56,1.84,2
9456,2019-12-24,NA,35.74,4,Y-maze 2,19.288,0.04,26,40,12,68,32,Female,B6xBXD65,5XFAD,45% HFD,2018-10-16,2993,434,14.23,14
19287,2019-12-24,NA,26.91,5,Y-maze 1,9.201,0.019,12,29,6,44,22,Male,B6xBXD152,Ntg,45% HFD,2019-10-29,5813,56,1.84,2
19288,2019-12-24,NA,27.14,6,Y-maze 2,12.101,0.025,17,26,7,71,29,Male,B6xBXD152,5XFAD,45% HFD,2019-10-29,5813,56,1.84,2
19289,2019-12-24,NA,25.41,7,Y-maze 1,10.45,0.022,16,24,6,73,27,Male,B6xBXD152,5XFAD,45% HFD,2019-10-29,5813,56,1.84,2
19290,2019-12-24,NA,25.83,8,Y-maze 2,13.802,0.029,17,30,11,61,39,Male,B6xBXD152,Ntg,45% HFD,2019-10-29,5813,56,1.84,2
19276,2019-12-24,NA,19.03,9,Y-maze 1,8.688,0.018,7,22,4,35,20,Female,B6xBXD152,5XFAD,45% HFD,2019-10-29,5811,56,1.84,2
19281,2019-12-24,NA,19.64,10,Y-maze 2,8.322,0.017,11,20,7,61,39,Female,B6xBXD152,Ntg,45% HFD,2019-10-29,5811,56,1.84,2
19282,2019-12-24,NA,18.96,11,Y-maze 1,8.794,0.018,11,22,7,55,35,Female,B6xBXD152,5XFAD,45% HFD,2019-10-29,5811,56,1.84,2
19283,2019-12-24,NA,22.94,12,Y-maze 2,6.079,0.013,6,14,6,50,50,Male,B6xBXD152,5XFAD,6% Extruded,2019-10-29,5812,56,1.84,2
19284,2019-12-24,NA,24.58,13,Y-maze 1,7.761,0.016,8,18,6,50,38,Male,B6xBXD152,Ntg,6% Extruded,2019-10-29,5812,56,1.84,2
19285,2019-12-24,NA,24.95,14,Y-maze 2,8.91,0.019,10,18,6,63,38,Male,B6xBXD152,5XFAD,6% Extruded,2019-10-29,5812,56,1.84,2
19604,2019-12-30,NA,25.57,1,Y-maze 1,16.767,0.035,19,38,9,53,25,Male,B6xBXD19,Ntg,6% Extruded,2019-11-12,5911,48,1.57,2
19605,2019-12-30,NA,25.63,2,Y-maze 2,14.269,0.03,15,32,9,50,30,Male,B6xBXD19,Ntg,6% Extruded,2019-11-12,5911,48,1.57,2
19614,2019-12-30,NA,20.41,3,Y-maze 1,12.751,0.027,13,24,5,59,23,Male,B6xBXD38,5XFAD,45% HFD,2019-11-12,5909,48,1.57,2
19615,2019-12-30,NA,22.34,4,Y-maze 2,12.989,0.027,18,28,6,69,23,Male,B6xBXD38,5XFAD,45% HFD,2019-11-12,5909,48,1.57,2
19616,2019-12-30,NA,22.28,5,Y-maze 1,15.628,0.033,24,34,4,75,13,Male,B6xBXD38,Ntg,45% HFD,2019-11-12,5909,48,1.57,2
19617,2019-12-30,NA,24.18,6,Y-maze 2,16.381,0.034,22,37,12,63,34,Male,B6xBXD38,Ntg,45% HFD,2019-11-12,5909,48,1.57,2
19643,2019-12-30,NA,20.79,7,Y-maze 1,14.936,0.031,19,33,9,61,29,Female,B6xBXD55,Ntg,6% Extruded,2019-11-12,5915,48,1.57,2
19644,2019-12-30,NA,18.26,8,Y-maze 2,17.021,0.035,21,39,11,57,30,Female,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5915,48,1.57,2
19645,2019-12-30,NA,18.35,9,Y-maze 1,16.797,0.035,18,37,11,51,31,Female,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5915,48,1.57,2
19620,2019-12-30,NA,21.64,10,Y-maze 2,8.882,0.019,10,19,7,59,41,Male,B6xBXD39,5XFAD,6% Extruded,2019-11-12,5979,48,1.57,2
19621,2019-12-30,NA,22.34,11,Y-maze 1,6.371,0.013,6,12,2,60,20,Male,B6xBXD39,5XFAD,6% Extruded,2019-11-12,5979,48,1.57,2
19622,2019-12-30,NA,23.66,12,Y-maze 2,13.347,0.028,12,25,6,52,26,Male,B6xBXD39,5XFAD,6% Extruded,2019-11-12,5979,48,1.57,2
19623,2019-12-30,NA,22.88,13,Y-maze 1,13.749,0.029,18,29,9,67,33,Male,B6xBXD39,Ntg,6% Extruded,2019-11-12,5979,48,1.57,2
19624,2019-12-30,NA,22.08,14,Y-maze 2,16.36,0.034,18,33,11,58,35,Male,B6xBXD39,5XFAD,6% Extruded,2019-11-12,5979,48,1.57,2
19625,2019-12-30,NA,22.64,15,Y-maze 1,12.398,0.026,20,28,5,77,19,Male,B6xBXD39,5XFAD,6% Extruded,2019-11-12,5979,48,1.57,2
19632,2019-12-30,NA,22.58,16,Y-maze 2,7.529,0.016,9,14,3,75,25,Male,B6xBXD50,Ntg,6% Extruded,2019-11-12,5914,48,1.57,2
19633,2019-12-30,NA,23.46,17,Y-maze 1,13.078,0.027,15,24,7,68,32,Male,B6xBXD50,Ntg,6% Extruded,2019-11-12,5914,48,1.57,2
19634,2019-12-30,NA,23.11,18,Y-maze 2,8.747,0.018,11,16,1,79,7,Male,B6xBXD50,Ntg,6% Extruded,2019-11-12,5914,48,1.57,2
19606,2019-12-30,NA,16.98,19,Y-maze 1,11.938,0.025,17,27,3,68,12,Female,B6xBXD38,5XFAD,45% HFD,2019-11-12,5907,48,1.57,2
19607,2019-12-30,NA,17.61,20,Y-maze 2,12.568,0.026,17,28,6,65,23,Female,B6xBXD38,5XFAD,45% HFD,2019-11-12,6142,48,1.57,2
19608,2019-12-30,NA,18.47,21,Y-maze 1,12.556,0.026,13,27,5,52,20,Female,B6xBXD38,5XFAD,45% HFD,2019-11-12,6142,48,1.57,2
10524,2019-12-30,NA,45.42,22,Y-maze 2,5.318,0.011,5,11,4,56,44,Male,B6xD2Gpnmb,Ntg,6% Extruded,2018-11-27,3301,398,13.05,14
10526,2019-12-30,NA,41.77,24,Y-maze 2,13.846,0.029,14,26,9,58,38,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2018-11-27,3301,398,13.05,14
19648,2019-12-30,NA,23.11,25,Y-maze 1,11.551,0.024,16,23,4,76,19,Male,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5917,48,1.57,2
19649,2019-12-30,NA,24.57,26,Y-maze 2,14.285,0.03,17,31,11,59,38,Male,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5917,48,1.57,2
19652,2019-12-30,NA,24.48,27,Y-maze 1,19.651,0.041,25,46,17,57,39,Male,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5917,48,1.57,2
19654,2019-12-30,NA,21.68,28,Y-maze 2,12.824,0.027,20,29,3,74,11,Male,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5917,48,1.57,2
19655,2019-12-30,NA,24.72,29,Y-maze 1,19.359,0.04,27,43,9,66,22,Male,B6xBXD55,Ntg,6% Extruded,2019-11-12,5917,48,1.57,2
19611,2019-12-30,NA,24.66,30,Y-maze 2,9.277,0.019,13,20,4,72,22,Male,B6xBXD38,5XFAD,6% Extruded,2019-11-12,5908,48,1.57,2
19609,2019-12-30,NA,23.87,31,Y-maze 1,12.278,0.026,18,25,5,78,22,Male,B6xBXD38,5XFAD,6% Extruded,2019-11-12,5908,48,1.57,2
19610,2019-12-30,NA,22.96,32,Y-maze 2,12.047,0.025,12,24,7,55,32,Male,B6xBXD38,Ntg,6% Extruded,2019-11-12,6025,48,1.57,2
19619,2019-12-30,NA,23.55,33,Y-maze 1,9.354,0.019,14,20,3,78,17,Male,B6xBXD38,Ntg,6% Extruded,2019-11-12,5908,48,1.57,2
19613,2019-12-30,NA,22.52,34,Y-maze 2,12.732,0.027,14,30,12,50,43,Male,B6xBXD38,5XFAD,6% Extruded,2019-11-12,6025,48,1.57,2
19612,2019-12-30,NA,21.32,35,Y-maze 1,11.322,0.024,12,23,9,57,43,Male,B6xBXD38,5XFAD,6% Extruded,2019-11-12,6025,48,1.57,2
19446,2019-12-30,NA,17.06,1,Y-maze 2,20.404,0.043,26,50,19,54,40,Female,B6,5XFAD,6% Extruded,2019-11-05,5953,55,1.8,2
19444,2019-12-30,NA,15.08,2,Y-maze 1,22.419,0.047,22,52,24,44,48,Female,B6,5XFAD,6% Extruded,2019-11-05,5953,55,1.8,2
10549,2019-12-30,NA,51.62,3,Y-maze 2,6.557,0.014,6,14,5,50,42,Male,B6xBXD16,5XFAD,45% HFD,2018-11-27,3250,398,13.05,14
10550,2019-12-30,NA,35.03,4,Y-maze 1,10.773,0.022,14,29,11,52,41,Male,B6xBXD16,5XFAD,45% HFD,2018-11-27,3250,398,13.05,14
10590,2019-12-30,NA,41.89,5,Y-maze 1,5.276,0.011,9,16,4,64,29,Male,B6xBXD83,Ntg,6% Extruded,2018-11-27,3259,398,13.05,14
10593,2019-12-30,NA,31.77,6,Y-maze 2,2.281,0.005,1,4,1,50,50,Male,B6xBXD83,Ntg,6% Extruded,2018-11-27,3259,398,13.05,14
10594,2019-12-30,NA,32.75,7,Y-maze 1,6.489,0.014,7,14,2,58,17,Male,B6xBXD83,5XFAD,6% Extruded,2018-11-27,3259,398,13.05,14
10531,2019-12-30,NA,46.69,8,Y-maze 2,11.224,0.023,12,24,8,55,36,Female,B6xBXD14,Ntg,45% HFD,2018-11-27,3247,398,13.05,14
19474,2019-12-30,NA,19.69,9,Y-maze 1,13.901,0.029,16,30,7,57,25,Female,B6xD2,Ntg,6% Extruded,2019-11-05,5961,55,1.8,2
19484,2019-12-30,NA,20.11,10,Y-maze 2,13.214,0.028,19,29,8,70,30,Female,B6xD2,Ntg,6% Extruded,2019-11-05,5961,55,1.8,2
10577,2019-12-30,NA,48.39,11,Y-maze 1,8.736,0.018,6,24,14,27,64,Male,B6xBXD60,5XFAD,6% Extruded,2018-11-27,3256,398,13.05,14
10578,2019-12-30,NA,45.76,12,Y-maze 2,10.347,0.022,10,23,9,48,43,Male,B6xBXD60,5XFAD,6% Extruded,2018-11-27,3256,398,13.05,14
10579,2019-12-30,NA,42.45,13,Y-maze 1,10.437,0.022,14,26,10,58,42,Male,B6xBXD60,5XFAD,6% Extruded,2018-11-27,3256,398,13.05,14
10580,2019-12-30,NA,47.21,14,Y-maze 2,8.001,0.017,9,18,5,56,31,Male,B6xBXD60,Ntg,6% Extruded,2018-11-27,3256,398,13.05,14
19468,2019-12-30,NA,25.08,15,Y-maze 1,3.195,0.007,6,10,1,75,13,Male,B6xD2,Ntg,6% Extruded,2019-11-05,5959,55,1.8,2
19469,2019-12-30,NA,24.05,16,Y-maze 2,9.493,0.02,15,20,2,83,11,Male,B6xD2,Ntg,6% Extruded,2019-11-05,5959,55,1.8,2
19471,2019-12-30,NA,21.86,17,Y-maze 1,12.191,0.025,17,28,6,65,23,Male,B6xD2,5XFAD,6% Extruded,2019-11-05,5959,55,1.8,2
19438,2019-12-30,NA,20.67,18,Y-maze 2,16.629,0.035,23,42,8,57,20,Female,B6,Ntg,6% Extruded,2019-11-05,5951,55,1.8,2
19439,2019-12-30,NA,19.3,19,Y-maze 1,16.141,0.034,21,40,5,55,13,Female,B6,Ntg,6% Extruded,2019-11-05,5951,55,1.8,2
19440,2019-12-30,NA,17.63,20,Y-maze 2,17.328,0.036,21,40,9,55,24,Female,B6,Ntg,6% Extruded,2019-11-05,5951,55,1.8,2
19456,2019-12-30,NA,22.82,21,Y-maze 2,10.948,0.023,9,22,4,45,20,Male,B6,5XFAD,6% Extruded,2019-11-05,5962,55,1.8,2
19455,2019-12-30,NA,21.54,22,Y-maze 1,10.122,0.021,16,24,4,73,18,Male,B6,5XFAD,6% Extruded,2019-11-05,5962,55,1.8,2
10586,2019-12-30,NA,60.49,23,Y-maze 1,5.482,0.011,9,20,5,50,28,Male,B6xBXD77,Ntg,45% HFD,2018-11-27,3258,398,13.05,14
10587,2019-12-30,NA,62.03,24,Y-maze 2,9.658,0.02,14,21,4,74,21,Male,B6xBXD77,Ntg,45% HFD,2018-11-27,3258,398,13.05,14
19451,2019-12-30,NA,22.56,25,Y-maze 1,15.188,0.032,18,39,10,49,27,Male,B6,5XFAD,6% Extruded,2019-11-05,5955,55,1.8,2
19452,2019-12-30,NA,20.79,26,Y-maze 2,18.666,0.039,20,43,13,49,32,Male,B6,5XFAD,6% Extruded,2019-11-05,5955,55,1.8,2
19453,2019-12-30,NA,19.29,27,Y-maze 1,14.437,0.03,14,27,11,56,44,Male,B6,5XFAD,6% Extruded,2019-11-05,5955,55,1.8,2
19454,2019-12-30,NA,18.42,28,Y-maze 2,18.118,0.038,25,41,10,64,26,Male,B6,5XFAD,6% Extruded,2019-11-05,5955,55,1.8,2
10553,2019-12-30,NA,26.93,33,Y-maze 1,9.355,0.019,13,25,8,57,35,Female,B6xBXD39,5XFAD,6% Extruded,2018-11-27,3251,398,13.05,14
16504,2019-12-30,NA,26.25,34,Y-maze 2,16.412,0.034,21,37,13,60,37,Female,B6xBXD65,Ntg,45% HFD,2019-07-23,5026,160,5.25,6
19431,2019-12-30,NA,18.01,39,Y-maze 1,21.368,0.045,30,53,19,59,37,Female,B6,Ntg,6% Extruded,2019-11-05,5950,55,1.8,2
19432,2019-12-30,NA,18.9,40,Y-maze 2,17.676,0.037,19,38,14,53,39,Female,B6,Ntg,6% Extruded,2019-11-05,5950,55,1.8,2
19433,2019-12-30,NA,17.52,41,Y-maze 1,13.948,0.029,17,31,10,59,34,Female,B6,5XFAD,6% Extruded,2019-11-05,5950,55,1.8,2
19434,2019-12-30,NA,16.76,42,Y-maze 2,13.456,0.028,15,26,5,63,21,Female,B6,5XFAD,6% Extruded,2019-11-05,5950,55,1.8,2
19436,2019-12-30,NA,17.92,43,Y-maze 1,17.105,0.036,20,39,15,54,41,Female,B6,5XFAD,6% Extruded,2019-11-05,5950,55,1.8,2
19601,2019-12-31,NA,26.43,1,Y-maze 1,13.517,0.028,21,31,6,72,21,Male,B6xBXD19,Ntg,6% Extruded,2019-11-12,5910,49,1.61,2
19602,2019-12-31,NA,23.46,2,Y-maze 2,16.351,0.034,24,35,7,73,21,Male,B6xBXD19,5XFAD,6% Extruded,2019-11-12,5910,49,1.61,2
19603,2019-12-31,NA,25.84,3,Y-maze 1,10.529,0.022,11,21,6,58,32,Male,B6xBXD19,5XFAD,6% Extruded,2019-11-12,5910,49,1.61,2
19647,2019-12-31,NA,23.09,4,Y-maze 2,16.565,0.035,18,37,13,51,37,Male,B6xBXD55,5XFAD,45% HFD,2019-11-12,5916,49,1.61,2
19650,2019-12-31,NA,25.75,5,Y-maze 1,15.484,0.032,23,34,3,72,9,Male,B6xBXD55,Ntg,45% HFD,2019-11-12,5916,49,1.61,2
19658,2019-12-31,NA,25.54,6,Y-maze 2,19.3,0.04,28,45,9,65,21,Male,B6xBXD55,Ntg,45% HFD,2019-11-12,5916,49,1.61,2
19659,2019-12-31,NA,25.12,7,Y-maze 1,16.889,0.035,20,39,13,54,35,Male,B6xBXD55,Ntg,45% HFD,2019-11-12,5916,49,1.61,2
19660,2019-12-31,NA,24.14,8,Y-maze 2,16.908,0.035,21,35,11,64,33,Male,B6xBXD55,5XFAD,45% HFD,2019-11-12,5916,49,1.61,2
19626,2019-12-31,NA,15.22,9,Y-maze 1,6.198,0.013,4,14,4,33,33,Female,B6xBXD50,Ntg,6% Extruded,2019-11-12,5913,49,1.61,2
19627,2019-12-31,NA,16.84,10,Y-maze 2,8.225,0.017,8,17,3,53,20,Female,B6xBXD50,5XFAD,6% Extruded,2019-11-12,5913,49,1.61,2
19628,2019-12-31,NA,16.92,11,Y-maze 1,13.215,0.028,19,29,5,70,19,Female,B6xBXD50,Ntg,6% Extruded,2019-11-12,5913,49,1.61,2
19694,2019-12-31,NA,21.16,1,Y-maze 1,12.912,0.027,11,27,10,44,40,Male,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5987,49,1.61,2
19696,2019-12-31,NA,22.38,2,Y-maze 2,6.547,0.014,9,13,1,82,9,Male,B6xBXD73,Ntg,6% Extruded,2019-11-12,5987,49,1.61,2
19697,2019-12-31,NA,22.05,3,Y-maze 1,15.732,0.033,19,37,12,54,34,Male,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5987,49,1.61,2
19636,2019-12-31,NA,25.07,4,Y-maze 2,13.75,0.029,20,31,7,69,24,Male,B6xBXD55,Ntg,6% Extruded,2019-11-12,5980,49,1.61,2
19637,2019-12-31,NA,25.03,5,Y-maze 1,15.161,0.032,26,36,6,76,18,Male,B6xBXD55,5XFAD,6% Extruded,2019-11-12,5980,49,1.61,2
19641,2019-12-31,NA,25.41,6,Y-maze 2,13.96,0.029,12,27,8,48,32,Male,B6xBXD55,Ntg,6% Extruded,2019-11-12,5980,49,1.61,2
19699,2019-12-31,NA,15.34,7,Y-maze 1,10.985,0.023,15,28,5,58,19,Female,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5989,49,1.61,2
19703,2019-12-31,NA,17.89,8,Y-maze 2,5.372,0.011,3,10,3,38,38,Female,B6xBXD73,Ntg,6% Extruded,2019-11-12,5989,49,1.61,2
19705,2019-12-31,NA,18.57,9,Y-maze 1,17.472,0.036,25,42,10,63,25,Female,B6xBXD73,Ntg,6% Extruded,2019-11-12,5989,49,1.61,2
19681,2019-12-31,NA,16.16,10,Y-maze 2,15.432,0.032,17,36,9,50,26,Female,B6xBXD125,5XFAD,6% Extruded,2019-11-12,5984,49,1.61,2
19682,2019-12-31,NA,16.22,11,Y-maze 1,19.475,0.041,21,43,13,51,32,Female,B6xBXD125,5XFAD,6% Extruded,2019-11-12,5984,49,1.61,2
19683,2019-12-31,NA,17.44,12,Y-maze 2,15.081,0.031,20,30,3,71,11,Female,B6xBXD125,5XFAD,6% Extruded,2019-11-12,5984,49,1.61,2
19684,2019-12-31,NA,18.3,13,Y-maze 1,23.245,0.048,30,53,19,59,37,Female,B6xBXD125,5XFAD,6% Extruded,2019-11-12,5984,49,1.61,2
19685,2019-12-31,NA,16.77,14,Y-maze 2,18.264,0.038,15,43,20,37,49,Female,B6xBXD125,5XFAD,6% Extruded,2019-11-12,5984,49,1.61,2
19673,2019-12-31,NA,21.58,15,Y-maze 1,17.368,0.036,20,42,15,50,38,Female,B6xBXD65,Ntg,6% Extruded,2019-11-12,5982,49,1.61,2
19674,2019-12-31,NA,20.1,16,Y-maze 2,13.293,0.028,22,33,8,71,26,Female,B6xBXD65,Ntg,6% Extruded,2019-11-12,5982,49,1.61,2
19676,2019-12-31,NA,19.37,17,Y-maze 1,16.404,0.034,19,37,9,54,26,Female,B6xBXD65,Ntg,6% Extruded,2019-11-12,5982,49,1.61,2
19677,2019-12-31,NA,20.34,18,Y-maze 2,13.73,0.029,21,28,4,81,15,Female,B6xBXD65,Ntg,6% Extruded,2019-11-12,5982,49,1.61,2
19690,2019-12-31,NA,14.66,19,Y-maze 1,10.405,0.022,11,25,7,48,30,Female,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5986,49,1.61,2
19691,2019-12-31,NA,17.19,20,Y-maze 2,13.781,0.029,15,32,9,50,30,Female,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5986,49,1.61,2
19692,2019-12-31,NA,14.72,21,Y-maze 1,15.137,0.032,20,34,10,63,31,Female,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5986,49,1.61,2
19693,2019-12-31,NA,16.84,22,Y-maze 2,14.423,0.03,22,29,5,81,19,Female,B6xBXD73,Ntg,6% Extruded,2019-11-12,5986,49,1.61,2
19704,2020-01-01,NA,17.45,1,Y-maze 1,19.782,0.041,26,51,14,53,29,Female,B6xBXD73,5XFAD,6% Extruded,2019-11-12,5990,50,1.64,2
19706,2020-01-01,NA,18.74,2,Y-maze 2,13.059,0.027,16,29,9,59,33,Female,B6xBXD73,Ntg,6% Extruded,2019-11-12,5990,50,1.64,2
19707,2020-01-01,NA,17.76,3,Y-maze 1,14.618,0.03,12,31,14,41,48,Female,B6xBXD73,Ntg,6% Extruded,2019-11-12,5990,50,1.64,2
19678,2020-01-01,NA,25.34,4,Y-maze 2,15.542,0.032,17,33,13,55,42,Male,B6xBXD65,5XFAD,6% Extruded,2019-11-12,5983,50,1.64,2
19679,2020-01-01,NA,23.33,5,Y-maze 1,15.23,0.032,25,39,6,68,16,Male,B6xBXD65,5XFAD,6% Extruded,2019-11-12,5983,50,1.64,2
19680,2020-01-01,NA,23.04,6,Y-maze 2,16.951,0.035,24,35,9,73,27,Male,B6xBXD65,5XFAD,6% Extruded,2019-11-12,5983,50,1.64,2
19722,2020-01-01,NA,25.82,7,Y-maze 1,18.187,0.038,29,44,9,69,21,Male,B6xBXD161,Ntg,6% Extruded,2019-11-12,5933,50,1.64,2
19723,2020-01-01,NA,25.86,8,Y-maze 2,17.233,0.036,22,39,7,59,19,Male,B6xBXD161,Ntg,6% Extruded,2019-11-12,5933,50,1.64,2
19724,2020-01-01,NA,26.32,9,Y-maze 1,17.623,0.037,23,41,5,59,13,Male,B6xBXD161,Ntg,6% Extruded,2019-11-12,5933,50,1.64,2
