ID,Collected.Date,Collected.By,Weight,Notes,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
28372,2021-03-02,NA,31.42,NA,Male,B6xD2,Ntg,6% Extruded,2020-08-25,8406,189,6.2,6
27992,2021-03-02,NA,29.32,NA,Female,B6xD2,5XFAD,6% Extruded,2020-08-18,8360,196,6.43,6
27962,2021-03-02,NA,26.41,NA,Female,B6,Ntg,6% Extruded,2020-08-18,8354,196,6.43,6
27997,2021-03-02,NA,35.55,NA,Male,B6xD2,5XFAD,6% Extruded,2020-08-18,8361,196,6.43,6
27974,2021-03-02,NA,21.65,NA,Female,B6,Ntg,6% Extruded,2020-08-18,8354,196,6.43,6
28002,2021-03-02,NA,25.36,NA,Female,B6xD2,5XFAD,6% Extruded,2020-08-18,8362,196,6.43,6
27968,2021-03-02,NA,32.12,NA,Male,B6,Ntg,6% Extruded,2020-08-18,8355,196,6.43,6
28005,2021-03-02,NA,31.56,NA,Male,B6xD2,5XFAD,6% Extruded,2020-08-18,8363,196,6.43,6
27966,2021-03-02,NA,31.23,NA,Male,B6,Ntg,6% Extruded,2020-08-18,8355,196,6.43,6
28007,2021-03-02,NA,43.89,NA,Male,B6xD2,Ntg,6% Extruded,2020-08-18,8363,196,6.43,6
27998,2021-03-02,NA,37.55,NA,Male,B6xD2,Ntg,6% Extruded,2020-08-18,8361,196,6.43,6
28006,2021-03-02,NA,42.18,NA,Male,B6xD2,5XFAD,6% Extruded,2020-08-18,8363,196,6.43,6
28008,2021-03-02,NA,34.88,NA,Male,B6xD2,5XFAD,6% Extruded,2020-08-18,8363,196,6.43,6
27996,2021-03-02,NA,34.09,NA,Female,B6xD2,Ntg,6% Extruded,2020-08-18,8360,196,6.43,6
28009,2021-03-02,NA,35.97,NA,Male,B6xD2,Ntg,6% Extruded,2020-08-18,8363,196,6.43,6
27981,2021-03-02,NA,27.22,NA,Female,B6,Ntg,6% Extruded,2020-08-18,8359,196,6.43,6
27978,2021-03-02,NA,19.9,NA,Female,B6,5XFAD,6% Extruded,2020-08-18,8354,196,6.43,6
28371,2021-03-02,NA,29.02,NA,Male,B6xD2,5XFAD,6% Extruded,2020-08-25,8406,189,6.2,6
27970,2021-03-02,NA,22.76,NA,Female,B6,Ntg,6% Extruded,2020-08-18,8354,196,6.43,6
27985,2021-03-02,NA,22.04,NA,Female,B6,5XFAD,6% Extruded,2020-08-18,8359,196,6.43,6
28001,2021-03-02,NA,26.18,NA,Female,B6xD2,Ntg,6% Extruded,2020-08-18,8362,196,6.43,6
27954,2021-03-02,NA,31.69,NA,Male,B6,5XFAD,6% Extruded,2020-08-18,8351,196,6.43,6
27982,2021-03-02,NA,20.72,NA,Female,B6,5XFAD,6% Extruded,2020-08-18,8359,196,6.43,6
27983,2021-03-02,NA,22.29,NA,Female,B6,Ntg,6% Extruded,2020-08-18,8359,196,6.43,6
27953,2021-03-02,NA,36.28,NA,Male,B6,5XFAD,6% Extruded,2020-08-18,8351,196,6.43,6
27952,2021-03-02,NA,31.66,NA,Male,B6,Ntg,6% Extruded,2020-08-18,8351,196,6.43,6
27969,2021-03-02,NA,27.34,NA,Male,B6,5XFAD,6% Extruded,2020-08-18,8355,196,6.43,6
28000,2021-03-02,NA,24.19,NA,Female,B6xD2,5XFAD,6% Extruded,2020-08-18,8362,196,6.43,6
27967,2021-03-02,NA,27.73,NA,Male,B6,5XFAD,6% Extruded,2020-08-18,8355,196,6.43,6
27984,2021-03-02,NA,21.5,NA,Female,B6,5XFAD,6% Extruded,2020-08-18,8359,196,6.43,6
27979,2021-03-02,NA,21.67,NA,Female,B6,5XFAD,6% Extruded,2020-08-18,8354,196,6.43,6
28734,2021-03-04,NA,39.58,Whole brain,Male,B6xBXD16,5XFAD,6% Extruded,2020-09-08,8563,177,5.8,6
21387,2021-03-04,NA,33.26,", hair loss",Female,B6xD2,Ntg,6% Extruded,2019-12-31,6389,429,14.07,14
14700,2021-03-04,NA,29.56,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2019-05-14,4429,660,21.64,22
20335,2021-03-04,NA,24.56,NA,Female,B6xBXD55,5XFAD,6% Extruded,2019-12-03,6119,457,14.98,14
32506,2021-03-04,NA,29.59,Whole brain,Male,B6xBXD125,5XFAD,6% Extruded,2020-12-01,9414,93,3.05,4
14706,2021-03-04,NA,46.51,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4428,660,21.64,22
32507,2021-03-04,NA,27.34,Whole brain,Male,B6xBXD125,Ntg,6% Extruded,2020-12-01,9414,93,3.05,4
20800,2021-03-04,NA,28.59,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-12-24,6327,436,14.3,14
28607,2021-03-04,NA,26.01,Whole brain,Female,B6xBXD83,5XFAD,6% Extruded,2020-09-01,8453,184,6.03,6
14688,2021-03-04,NA,24.09,", hair loss forgot to take the hypothalmus out. Blood filled ball next to the uterus",Female,B6xD2Gpnmb,5XFAD,6% Extruded,2019-05-14,5303,660,21.64,22
14697,2021-03-04,NA,36.31,", hair loss",Female,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4429,660,21.64,22
14695,2021-03-04,NA,45.72,", hair loss. Red specks in the pancreas",Male,B6xD2Gpnmb,5XFAD,6% Extruded,2019-05-14,4427,660,21.64,22
28504,2021-03-04,NA,44.78,Whole brain,Male,B6xBXD16,5XFAD,45% HFD,2020-09-01,8436,184,6.03,6
28731,2021-03-04,NA,31.52,Whole brain,Male,B6xBXD16,5XFAD,6% Extruded,2020-09-08,8563,177,5.8,6
21385,2021-03-04,NA,32.68,NA,Female,B6xD2,Ntg,6% Extruded,2019-12-31,6389,429,14.07,14
20798,2021-03-04,NA,29.33,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-12-24,6327,436,14.3,14
20177,2021-03-04,NA,20.18,NA,Female,B6xBXD152,5XFAD,6% Extruded,2019-11-26,6092,464,15.21,16
28506,2021-03-04,NA,45.52,NA,Male,B6xBXD16,Ntg,45% HFD,2020-09-01,8436,184,6.03,6
32504,2021-03-04,NA,27.12,Whole brain,Male,B6xBXD125,5XFAD,6% Extruded,2020-12-01,9414,93,3.05,4
20795,2021-03-04,NA,35.84,NA,Female,B6xBXD65,Ntg,6% Extruded,2019-12-24,6326,436,14.3,14
28505,2021-03-04,NA,42.71,Whole brain,Male,B6xBXD16,5XFAD,45% HFD,2020-09-01,8436,184,6.03,6
20778,2021-03-04,NA,34.86,", large spleen",Female,B6xBXD55,Ntg,6% Extruded,2019-12-24,6323,436,14.3,14
20796,2021-03-04,NA,27.22,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-12-24,6326,436,14.3,14
20489,2021-03-04,NA,44.21,NA,Female,B6xBXD62,Ntg,6% Extruded,2019-12-10,6165,450,14.75,14
28507,2021-03-04,NA,31.18,NA,Male,B6xBXD16,5XFAD,45% HFD,2020-09-01,8436,184,6.03,6
28733,2021-03-04,NA,40.42,Whole brain,Male,B6xBXD16,Ntg,6% Extruded,2020-09-08,8563,177,5.8,6
21386,2021-03-04,NA,28.48,", hair loss",Female,B6xD2,5XFAD,6% Extruded,2019-12-31,6389,429,14.07,14
20336,2021-03-04,NA,51.64,NA,Female,B6xBXD55,Ntg,6% Extruded,2019-12-03,6119,457,14.98,14
21388,2021-03-04,NA,26.73,NA,Female,B6xD2,5XFAD,6% Extruded,2019-12-31,6389,429,14.07,14
14696,2021-03-04,NA,55.32,", hair loss. Cut in left side of the brain. Small clear filled ceminal vesicle",Male,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4427,660,21.64,22
32457,2021-03-04,NA,22.23,Whole brain,Female,B6xBXD68,Ntg,6% Extruded,2020-12-01,9409,93,3.05,4
20797,2021-03-04,NA,37.72,NA,Female,B6xBXD65,5XFAD,6% Extruded,2019-12-24,6326,436,14.3,14
32492,2021-03-04,NA,33.98,Whole brain,Male,B6xBXD77,5XFAD,6% Extruded,2020-12-01,9411,93,3.05,4
32487,2021-03-04,NA,23.78,Whole brain,Female,B6xBXD77,5XFAD,6% Extruded,2020-12-01,9410,93,3.05,4
20170,2021-03-04,NA,25.86,NA,Female,B6xBXD152,5XFAD,6% Extruded,2019-11-26,6092,464,15.21,16
28572,2021-03-04,NA,27.73,Whole brain,Male,B6xBXD61,5XFAD,6% Extruded,2020-09-01,8447,184,6.03,6
28548,2021-03-04,NA,42.16,Whole brain,Female,B6xBXD60,Ntg,45% HFD,2020-09-01,8443,184,6.03,6
20789,2021-03-04,NA,37.84,NA,Female,B6xBXD62,Ntg,6% Extruded,2019-12-24,6324,436,14.3,14
28508,2021-03-04,NA,46.91,NA,Male,B6xBXD16,Ntg,45% HFD,2020-09-01,8436,184,6.03,6
14698,2021-03-04,NA,25.91,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2019-05-14,4429,660,21.64,22
20491,2021-03-04,NA,35.13,NA,Female,B6xBXD62,Ntg,6% Extruded,2019-12-10,6165,450,14.75,14
32513,2021-03-04,NA,21.32,Whole brain,Female,B6xBXD152,Ntg,6% Extruded,2020-12-01,9416,93,3.05,4
28630,2021-03-04,NA,29.51,NA,Female,B6,5XFAD,45% HFD,2020-09-01,8457,184,6.03,6
14702,2021-03-04,NA,43.98,", hair loss",Male,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4427,660,21.64,22
28547,2021-03-04,NA,40.76,"Whole brain, little less than 100ul of plasma in first tube",Female,B6xBXD60,Ntg,45% HFD,2020-09-01,8443,184,6.03,6
14701,2021-03-04,NA,41.39,", hair loss",Female,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4429,660,21.64,22
32505,2021-03-04,NA,27.75,Whole brain,Male,B6xBXD125,Ntg,6% Extruded,2020-12-01,9414,93,3.05,4
20776,2021-03-04,NA,31.68,NA,Female,B6xBXD55,5XFAD,6% Extruded,2019-12-24,6323,436,14.3,14
28726,2021-03-04,NA,24.98,Whole brain,Female,B6xBXD16,Ntg,6% Extruded,2020-09-08,8561,177,5.8,6
28573,2021-03-04,NA,36.82,Whole brain,Male,B6xBXD61,5XFAD,6% Extruded,2020-09-01,8447,184,6.03,6
14704,2021-03-04,NA,26.92,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2019-05-14,4428,660,21.64,22
28628,2021-03-04,NA,25.88,NA,Female,B6,5XFAD,45% HFD,2020-09-01,8457,184,6.03,6
32485,2021-03-04,NA,24.17,Whole brain,Female,B6xBXD77,5XFAD,6% Extruded,2020-12-01,9410,93,3.05,4
28606,2021-03-04,NA,25.79,Whole brain,Female,B6xBXD83,5XFAD,6% Extruded,2020-09-01,8453,184,6.03,6
28605,2021-03-04,NA,28.76,Whole brain,Female,B6xBXD83,Ntg,6% Extruded,2020-09-01,8453,184,6.03,6
14683,2021-03-04,NA,38.73,NA,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2019-05-14,4424,660,21.64,22
28593,2021-03-04,NA,29.52,Whole brain,Male,B6xBXD73,5XFAD,45% HFD,2020-09-01,8452,184,6.03,6
20799,2021-03-04,NA,48.2,NA,Female,B6xBXD65,Ntg,6% Extruded,2019-12-24,6327,436,14.3,14
20788,2021-03-04,NA,24.52,NA,Female,B6xBXD62,5XFAD,6% Extruded,2019-12-24,6324,436,14.3,14
28631,2021-03-04,NA,34.62,NA,Female,B6,Ntg,45% HFD,2020-09-01,8457,184,6.03,6
21291,2021-03-08,NA,45.4,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,426,13.97,14
21293,2021-03-08,NA,53.9,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-07,6451,426,13.97,14
21294,2021-03-08,NA,46,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,426,13.97,14
21295,2021-03-08,NA,46.3,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,426,13.97,14
21296,2021-03-08,NA,51.1,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,426,13.97,14
21337,2021-03-08,NA,53.8,NA,Male,B6xBXD152,Ntg,6% Extruded,2020-01-07,6463,426,13.97,14
21338,2021-03-08,NA,38.5,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,426,13.97,14
21339,2021-03-08,NA,42.4,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,426,13.97,14
21340,2021-03-08,NA,43.7,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,426,13.97,14
21357,2021-03-08,NA,58.4,NA,Male,B6xBXD169,Ntg,6% Extruded,2020-01-07,6468,426,13.97,14
21358,2021-03-08,NA,53.5,NA,Male,B6xBXD169,Ntg,6% Extruded,2020-01-07,6468,426,13.97,14
21359,2021-03-08,NA,47.9,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-07,6468,426,13.97,14
21643,2021-03-08,NA,50.2,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-21,6571,412,13.51,14
21644,2021-03-08,NA,48.7,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-21,6571,412,13.51,14
21645,2021-03-08,NA,50.1,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-21,6571,412,13.51,14
21646,2021-03-08,NA,47.4,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-21,6571,412,13.51,14
21647,2021-03-08,NA,46.8,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-21,6571,412,13.51,14
21685,2021-03-08,NA,36.9,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-21,6581,412,13.51,14
21688,2021-03-08,NA,39.6,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-21,6581,412,13.51,14
21689,2021-03-08,NA,36.6,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-21,6581,412,13.51,14
21690,2021-03-08,NA,42.1,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-21,6581,412,13.51,14
29196,2021-03-08,NA,40.6,NA,Male,B6xD2,Ntg,45% HFD,2020-09-15,8677,174,5.7,6
29197,2021-03-08,NA,41.4,NA,Male,B6xD2,5XFAD,45% HFD,2020-09-15,8677,174,5.7,6
29198,2021-03-08,NA,43.8,NA,Male,B6xD2,5XFAD,45% HFD,2020-09-15,8677,174,5.7,6
29199,2021-03-08,NA,40.6,NA,Male,B6xD2,Ntg,45% HFD,2020-09-15,8677,174,5.7,6
29413,2021-03-08,NA,24.4,NA,Female,B6xBXD34,Ntg,45% HFD,2020-09-22,8718,167,5.48,6
29414,2021-03-08,NA,24.2,NA,Female,B6xBXD34,5XFAD,45% HFD,2020-09-22,8718,167,5.48,6
29415,2021-03-08,NA,25.2,NA,Female,B6xBXD34,Ntg,45% HFD,2020-09-22,8718,167,5.48,6
29416,2021-03-08,NA,31.3,NA,Female,B6xBXD34,5XFAD,45% HFD,2020-09-22,8719,167,5.48,6
29417,2021-03-08,NA,30.2,NA,Female,B6xBXD34,5XFAD,45% HFD,2020-09-22,8719,167,5.48,6
29418,2021-03-08,NA,36.9,NA,Female,B6xBXD34,Ntg,45% HFD,2020-09-22,8719,167,5.48,6
28800,2021-03-08,NA,22.6,NA,Female,B6xBXD169,5XFAD,6% Extruded,2020-09-08,8576,181,5.93,6
28801,2021-03-08,NA,24.1,NA,Female,B6xBXD169,Ntg,6% Extruded,2020-09-08,8576,181,5.93,6
28802,2021-03-08,NA,24.7,NA,Female,B6xBXD169,5XFAD,6% Extruded,2020-09-08,8576,181,5.93,6
28970,2021-03-08,NA,40.5,NA,Male,B6xBXD68,5XFAD,6% Extruded,2020-09-15,8659,174,5.7,6
28971,2021-03-08,NA,42.9,NA,Male,B6xBXD68,Ntg,6% Extruded,2020-09-15,8659,174,5.7,6
28972,2021-03-08,NA,50.2,NA,Male,B6xBXD68,Ntg,6% Extruded,2020-09-15,8659,174,5.7,6
29175,2021-03-08,NA,25.4,NA,Female,B6,5XFAD,6% Extruded,2020-09-15,8671,174,5.7,6
21332,2021-03-08,NA,31.1,NA,Female,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6462,426,13.97,14
21333,2021-03-08,NA,40.7,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,426,13.97,14
21334,2021-03-08,NA,36.8,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,426,13.97,14
21335,2021-03-08,NA,25.3,NA,Female,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6462,426,13.97,14
21336,2021-03-08,NA,35.5,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,426,13.97,14
21630,2021-03-08,NA,25.6,NA,Female,B6xBXD61,5XFAD,6% Extruded,2020-01-21,6569,412,13.51,14
21631,2021-03-08,NA,36.9,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6569,412,13.51,14
21632,2021-03-08,NA,51.3,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6569,412,13.51,14
21633,2021-03-08,NA,44.1,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6569,412,13.51,14
21634,2021-03-08,NA,49.7,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6569,412,13.51,14
24311,2021-03-08,NA,30.2,NA,Female,B6xBXD87,Ntg,6% Extruded,2020-05-05,7324,307,10.07,10
24312,2021-03-08,NA,28.1,NA,Female,B6xBXD87,Ntg,6% Extruded,2020-05-05,7324,307,10.07,10
24313,2021-03-08,NA,27.9,NA,Female,B6xBXD87,Ntg,6% Extruded,2020-05-05,7324,307,10.07,10
21619,2021-03-08,NA,47.6,NA,Female,B6xBXD60,5XFAD,6% Extruded,2020-01-21,6566,412,13.51,14
21620,2021-03-08,NA,44.5,NA,Female,B6xBXD60,5XFAD,6% Extruded,2020-01-21,6566,412,13.51,14
21622,2021-03-08,NA,48.1,NA,Female,B6xBXD60,5XFAD,6% Extruded,2020-01-21,6566,412,13.51,14
21635,2021-03-08,NA,52.4,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6570,412,13.51,14
21636,2021-03-08,NA,54.9,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6570,412,13.51,14
21637,2021-03-08,NA,25.4,NA,Female,B6xBXD61,5XFAD,6% Extruded,2020-01-21,6570,412,13.51,14
21638,2021-03-08,NA,44.6,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6570,412,13.51,14
21639,2021-03-08,NA,50.7,NA,Female,B6xBXD61,Ntg,6% Extruded,2020-01-21,6570,412,13.51,14
21666,2021-03-08,NA,25.9,NA,Female,B6xBXD161,5XFAD,6% Extruded,2020-01-21,6578,412,13.51,14
21667,2021-03-08,NA,28,NA,Female,B6xBXD161,5XFAD,6% Extruded,2020-01-21,6578,412,13.51,14
21668,2021-03-08,NA,39.1,NA,Female,B6xBXD161,Ntg,6% Extruded,2020-01-21,6578,412,13.51,14
21669,2021-03-08,NA,37.3,NA,Female,B6xBXD161,Ntg,6% Extruded,2020-01-21,6578,412,13.51,14
28705,2021-03-08,NA,21.4,NA,Female,B6xBXD12,Ntg,6% Extruded,2020-09-08,8559,181,5.93,6
28707,2021-03-08,NA,22.5,NA,Female,B6xBXD12,Ntg,6% Extruded,2020-09-08,8559,181,5.93,6
28708,2021-03-08,NA,21.6,NA,Female,B6xBXD12,Ntg,6% Extruded,2020-09-08,8559,181,5.93,6
28709,2021-03-08,NA,22.6,NA,Female,B6xBXD12,Ntg,6% Extruded,2020-09-08,8559,181,5.93,6
28712,2021-03-08,NA,24,NA,Female,B6xBXD12,Ntg,6% Extruded,2020-09-08,8559,181,5.93,6
21297,2021-03-08,NA,49.1,NA,Male,B6xBXD65,5XFAD,6% Extruded,2020-01-07,6452,426,13.97,14
21302,2021-03-08,NA,52.6,NA,Male,B6xBXD65,Ntg,6% Extruded,2020-01-07,6452,426,13.97,14
21303,2021-03-08,NA,45.8,NA,Male,B6xBXD65,5XFAD,6% Extruded,2020-01-07,6452,426,13.97,14
18725,2021-03-12,NA,43.28,NA,Female,B6xBXD66,Ntg,6% Extruded,2019-10-08,5684,521,17.08,18
18726,2021-03-12,NA,43.22,NA,Female,B6xBXD66,Ntg,6% Extruded,2019-10-08,5684,521,17.08,18
18728,2021-03-12,NA,35.6,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-10-08,5685,521,17.08,18
18729,2021-03-12,NA,36.26,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-10-08,5685,521,17.08,18
18730,2021-03-12,NA,32.73,NA,Male,B6xBXD66,5XFAD,6% Extruded,2019-10-08,5685,521,17.08,18
21865,2021-03-12,NA,55.78,NA,Male,B6xBXD14,Ntg,6% Extruded,2020-01-28,6610,409,13.41,14
21866,2021-03-12,NA,50.66,NA,Male,B6xBXD14,Ntg,6% Extruded,2020-01-28,6610,409,13.41,14
21867,2021-03-12,NA,48.99,NA,Male,B6xBXD14,Ntg,6% Extruded,2020-01-28,6610,409,13.41,14
21883,2021-03-12,NA,27.11,NA,Female,B6xBXD124,5XFAD,6% Extruded,2020-01-28,6617,409,13.41,14
21884,2021-03-12,NA,26.21,NA,Female,B6xBXD124,5XFAD,6% Extruded,2020-01-28,6617,409,13.41,14
21899,2021-03-12,NA,38.93,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-28,6621,409,13.41,14
21900,2021-03-12,NA,37.49,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-28,6621,409,13.41,14
21929,2021-03-12,NA,38.54,NA,Female,B6xBXD161,Ntg,6% Extruded,2020-01-28,6623,409,13.41,14
21930,2021-03-12,NA,33.87,NA,Female,B6xBXD161,Ntg,6% Extruded,2020-01-28,6623,409,13.41,14
21937,2021-03-12,NA,46.97,NA,Male,B6xBXD161,Ntg,6% Extruded,2020-01-28,6626,409,13.41,14
21940,2021-03-12,NA,49.34,NA,Male,B6xBXD161,Ntg,6% Extruded,2020-01-28,6626,409,13.41,14
25138,2021-03-12,NA,26.94,NA,Female,B6xBXD87,5XFAD,6% Extruded,2020-06-02,7547,283,9.28,10
25139,2021-03-12,NA,27.1,NA,Female,B6xBXD87,5XFAD,6% Extruded,2020-06-02,7547,283,9.28,10
25140,2021-03-12,NA,24.81,NA,Female,B6xBXD87,5XFAD,6% Extruded,2020-06-02,7547,283,9.28,10
24855,2021-03-12,NA,44.81,NA,Male,B6xBXD28,Ntg,45% HFD,2020-05-26,7488,290,9.51,10
24858,2021-03-12,NA,36.6,NA,Male,B6xBXD28,5XFAD,45% HFD,2020-05-26,7488,290,9.51,10
29427,2021-03-12,NA,36.56,NA,Female,B6xBXD42,Ntg,45% HFD,2020-09-22,8725,171,5.61,6
29428,2021-03-12,NA,41.94,NA,Female,B6xBXD42,Ntg,45% HFD,2020-09-22,8725,171,5.61,6
29521,2021-03-12,NA,39.43,hair loss,Male,B6xBXD34,Ntg,45% HFD,2020-09-22,8724,171,5.61,6
29522,2021-03-12,NA,31.17,hair loss,Male,B6xBXD34,5XFAD,45% HFD,2020-09-22,8724,171,5.61,6
29523,2021-03-12,NA,38.64,hair loss,Male,B6xBXD34,Ntg,45% HFD,2020-09-22,8724,171,5.61,6
29524,2021-03-12,NA,37.56,hair loss,Male,B6xBXD34,5XFAD,45% HFD,2020-09-22,8724,171,5.61,6
29525,2021-03-12,NA,42.07,NA,Male,B6xBXD34,5XFAD,45% HFD,2020-09-22,8724,171,5.61,6
29528,2021-03-12,NA,26.96,NA,Female,B6xBXD42,5XFAD,45% HFD,2020-09-22,8725,171,5.61,6
29761,2021-03-12,NA,38.46,NA,Male,B6xBXD152,5XFAD,45% HFD,2020-09-29,8787,164,5.38,6
29762,2021-03-12,NA,47.6,NA,Male,B6xBXD152,Ntg,45% HFD,2020-09-29,8787,164,5.38,6
29763,2021-03-12,NA,39.96,NA,Male,B6xBXD152,5XFAD,45% HFD,2020-09-29,8787,164,5.38,6
21853,2021-03-12,NA,24.8,NA,Female,B6xBXD12,5XFAD,6% Extruded,2020-01-28,6585,409,13.41,14
21854,2021-03-12,NA,23.01,NA,Female,B6xBXD12,5XFAD,6% Extruded,2020-01-28,6585,409,13.41,14
29755,2021-03-12,NA,37.2,NA,Male,B6xBXD124,Ntg,45% HFD,2020-09-29,8785,164,5.38,6
29756,2021-03-12,NA,37.86,NA,Male,B6xBXD124,5XFAD,45% HFD,2020-09-29,8785,164,5.38,6
29757,2021-03-12,NA,36.13,NA,Male,B6xBXD124,Ntg,45% HFD,2020-09-29,8785,164,5.38,6
29420,2021-03-12,NA,33.52,NA,Male,B6xBXD34,5XFAD,6% Extruded,2020-09-22,8723,171,5.61,6
29422,2021-03-12,NA,34.12,NA,Male,B6xBXD34,Ntg,6% Extruded,2020-09-22,8720,171,5.61,6
29423,2021-03-12,NA,38.37,NA,Male,B6xBXD34,Ntg,6% Extruded,2020-09-22,8720,171,5.61,6
29424,2021-03-12,NA,39.14,NA,Male,B6xBXD34,Ntg,6% Extruded,2020-09-22,8723,171,5.61,6
29519,2021-03-12,NA,34.79,NA,Male,B6xBXD34,5XFAD,6% Extruded,2020-09-22,8720,171,5.61,6
29526,2021-03-12,NA,28.01,NA,Female,B6xBXD42,Ntg,6% Extruded,2020-09-22,8726,171,5.61,6
29527,2021-03-12,NA,25.37,NA,Female,B6xBXD42,5XFAD,6% Extruded,2020-09-22,8726,171,5.61,6
29535,2021-03-12,NA,25.77,NA,Female,B6xBXD42,5XFAD,6% Extruded,2020-09-22,8726,171,5.61,6
29536,2021-03-12,NA,32.91,NA,Male,B6xBXD42,5XFAD,6% Extruded,2020-09-22,8728,171,5.61,6
29537,2021-03-12,NA,32.53,NA,Male,B6xBXD42,Ntg,6% Extruded,2020-09-22,8728,171,5.61,6
29538,2021-03-12,NA,35.69,NA,Male,B6xBXD42,Ntg,6% Extruded,2020-09-22,8728,171,5.61,6
29539,2021-03-12,NA,37.95,NA,Male,B6xBXD42,Ntg,6% Extruded,2020-09-22,8728,171,5.61,6
29687,2021-03-12,NA,33.12,NA,Male,B6xBXD28,5XFAD,6% Extruded,2020-09-29,8769,164,5.38,6
29688,2021-03-12,NA,32.2,getting treatment by CLAM for bite wounds,Male,B6xBXD28,Ntg,6% Extruded,2020-09-29,8769,164,5.38,6
29758,2021-03-12,NA,31.72,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-09-29,8786,164,5.38,6
29759,2021-03-12,NA,38.61,NA,Male,B6xBXD152,Ntg,6% Extruded,2020-09-29,8786,164,5.38,6
29760,2021-03-12,NA,35.76,NA,Male,B6xBXD152,Ntg,6% Extruded,2020-09-29,8786,164,5.38,6
24913,2021-03-12,NA,31.77,NA,Male,B6,5XFAD,6% Extruded,2020-05-26,7505,290,9.51,10
24918,2021-03-12,NA,33.6,NA,Male,B6,5XFAD,6% Extruded,2020-05-26,7506,290,9.51,10
24919,2021-03-12,NA,31.38,NA,Male,B6,5XFAD,6% Extruded,2020-05-26,7506,290,9.51,10
24922,2021-03-12,NA,23.85,NA,Female,B6xD2,5XFAD,6% Extruded,2020-05-26,7509,290,9.51,10
24940,2021-03-12,NA,25.39,NA,Female,B6xD2,5XFAD,6% Extruded,2020-05-26,7509,290,9.51,10
22081,2021-03-12,NA,27.15,NA,Female,B6xBXD61,5XFAD,6% Extruded,2020-02-04,6671,402,13.18,14
22082,2021-03-12,NA,29.87,NA,Female,B6xBXD61,5XFAD,6% Extruded,2020-02-04,6671,402,13.18,14
24879,2021-03-12,NA,30.71,NA,Female,B6xBXD113,5XFAD,6% Extruded,2020-05-26,7496,290,9.51,10
24880,2021-03-12,NA,28.64,NA,Female,B6xBXD113,5XFAD,6% Extruded,2020-05-26,7496,290,9.51,10
