AgeGrp,Sex,Genotype,Diet,Line,NB.Average_mean,NB.Average_sd,IS.Average_mean,IS.Average_sd,GS.Average_mean,GS.Average_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
14,Female,Ntg,6% Extruded,B6xBXD31,76.50904761857143,48.13242303402879,14.088571427142856,9.244234609975575,-2.8042857144285716,0.3424568871520671,416.7142857142857,7.227592630889987,13.664285714285715,0.23817760480064298,7
14,Female,Ntg,6% Extruded,B6xBXD32,25.155,18.04300803327669,21.45666666666665,1.2350798444725253,-3.50666666666667,0.1131370849898477,428,0,14.03,0,2
14,Female,Ntg,6% Extruded,B6xBXD33,148.875,62.25,18.929166665,7.602978645443045,-3.1425000000833325,0.08385945016315437,417,6,13.67,0.20000000000000018,4
14,Female,Ntg,6% Extruded,B6xBXD34,54.67277777277777,57.578757929637,12.818888888277783,5.670959811722054,-3.0388888888888883,0.3482123660396963,420.8333333333333,8.447879418331365,13.798333333333332,0.27672489347123536,6
14,Female,Ntg,6% Extruded,B6xBXD38,47.02416666833332,28.838885577413947,15.75666666575,7.647052687898977,-2.9808333333333348,0.5117028579310593,420.5,16.34013463836819,13.785,0.5391660226683427,4
14,Female,Ntg,6% Extruded,B6xBXD39,57.84333332904761,44.996674393988684,13.432857143333333,6.39238216440463,-2.8961904760476185,0.2184832272822122,421.85714285714283,17.591935381764863,13.832857142857144,0.5741577682633432,7
14,Female,Ntg,6% Extruded,B6xBXD42,74.10000000000015,60.226641576262466,11.911666666666685,3.528462838120894,-2.963333333333335,0.1319932658214913,418,0,13.7,0,2
14,Female,Ntg,6% Extruded,B6xBXD48a,30.712666667333338,26.678588730202847,21.568,11.762435168400152,-2.859333333266668,0.12406091691360402,425.6,7.6681158050723255,13.954,0.2519523764523769,5
14,Female,Ntg,6% Extruded,B6xBXD49,53.385000000000005,23.987276642852557,12.789166666666674,2.4828946294075043,-2.826666666666665,0.08550503558920701,440.5,8.660254037844387,14.445,0.28290163190291673,4
14,Female,Ntg,6% Extruded,B6xBXD50,15.491666666666651,1.3317177712346415,18.49333333333335,0.051854497286991444,-3.1399999998333348,0.37240957118921036,418.5,9.192388155425117,13.719999999999999,0.2969848480983499,2
14,Female,Ntg,6% Extruded,B6xBXD53,43.3458333325,42.38134979174525,11.7925,0.871381935119068,-2.96916666675,0.2715166591018216,421.5,13,13.817499999999999,0.4249999999999998,4
14,Female,Ntg,6% Extruded,B6xBXD55,72.69533333933335,42.373737527708165,17.56999999926666,6.937181223889417,-3.156,0.30008702441495416,412,0,13.51,0,5
14,Female,Ntg,6% Extruded,B6xBXD60,74.81833333166665,5.338656200315439,11.850000000166649,4.968603648901748,-3.2783333335,0.4643334532148682,425.5,10.606601717798213,13.95,0.3535533905932738,2
14,Female,Ntg,6% Extruded,B6xBXD61,145.3681481444445,34.86958887378621,12.376296296296296,10.87546952299895,-3.2892592592962977,0.24794028048772895,421.8888888888889,9.98053661438658,13.831111111111111,0.32678144242155344,9
14,Female,Ntg,6% Extruded,B6xBXD62,77.88095238,62.65722572918331,14.785714285285724,5.187755781430986,-2.9904761904285713,0.09084844068338827,422.7142857142857,12.671678206592393,13.861428571428572,0.41711024008162656,7
14,Female,Ntg,6% Extruded,B6xBXD64,83.01888888666667,84.00036404434525,21.333333333333336,7.515123270667105,-2.8388888886666668,0.25144766059022355,421,0,13.8,0,3
14,Female,Ntg,6% Extruded,B6xBXD65,57.968333333888886,63.12639932812081,9.1544444455,5.305950399807594,-2.9777777777777765,0.2989438196924242,426.6666666666667,8.334666560017064,13.99,0.2745177589883761,6
14,Female,Ntg,6% Extruded,B6xBXD65a,81.35916666666668,69.57276576442186,8.0675,6.027721377104287,-2.8141666665833327,0.11487110332648547,421,8.082903768654761,13.8,0.2655811238272273,4
14,Female,Ntg,6% Extruded,B6xBXD66,79.4552380952381,72.86710472709127,15.07095238042857,6.232090402221075,-1.370476190333333,2.848779744353433,422.85714285714283,14.724453260122218,13.862857142857143,0.4823454600772593,7
14,Female,Ntg,6% Extruded,B6xBXD68,48.60277777777779,45.887249035220215,20.563333332777784,7.2087594841171425,-2.963888888944445,0.2432503663448195,425.1666666666667,19.436220483074035,13.941666666666666,0.6369432209127175,6
14,Female,Ntg,6% Extruded,B6xBXD73,16.788888888944435,15.313408019892188,11.317222222777772,6.973138753378807,-3.0522222221111117,0.3136853814246942,423.6666666666667,12.675435561221029,13.891666666666667,0.41787159112180183,6
14,Female,Ntg,6% Extruded,B6xBXD74,130.95458333375,61.60713594781127,33.72208333333332,16.918454274854792,-3.16125,0.20095752922698926,415.75,11.67108759774708,13.6275,0.38306097985270476,8
14,Female,Ntg,6% Extruded,B6xBXD75,72.69722221666667,68.94173856708088,11.77111111111111,3.1304821543203936,-1.0527777777777785,2.899365000721263,418.6666666666667,16.907591983090516,13.73,0.5545448584199477,6
14,Female,Ntg,6% Extruded,B6xBXD77,65.59111111055557,62.803862714108554,21.889444445000017,8.753031834926142,-2.9522222222777783,0.24760781425472045,432.8333333333333,19.579751445477203,14.191666666666666,0.6412929647724717,6
14,Female,Ntg,6% Extruded,B6xBXD78,126.32166666166667,31.38994890363853,20.83111111166667,5.7330409467411245,-3.1188888888333333,0.330189620078681,421,9.2951600308978,13.806666666666667,0.3046746899016501,6
14,Female,Ntg,6% Extruded,B6xBXD81,48.972500000000025,29.119282319071274,20.62833333333331,7.543710404480441,-2.6025000000000027,0.44507490006364864,419,0,13.74,0,4
14,Female,Ntg,6% Extruded,B6xBXD83,64.47999999933334,29.54278413382492,18.623999999333336,8.675038071040763,-3.377333333466666,0.22269061745889204,419.8,1.7888543819998317,13.764,0.06066300355241235,5
14,Female,Ntg,6% Extruded,B6xBXD87,52.50533332733334,46.19420252037385,18.91266666666666,10.909189653172632,-2.663333333266668,0.40426201618848273,426.4,17.155174146594955,13.982,0.5636222138986358,5
14,Female,Ntg,6% Extruded,B6xBXD98,135.32933332733333,53.89025459723946,22.40133333333334,8.75171494254603,-2.980666666666668,0.24403323997858342,433.4,16.97939928266015,14.208,0.5586770086552691,5
14,Female,Ntg,6% Extruded,B6xBXD99,26.754,24.375806129120022,23.81466666666666,12.596702522662186,-2.963333333333334,0.2574123367500291,423.4,10.597169433391164,13.882,0.34528249304011904,5
14,Female,Ntg,6% Extruded,B6xD2,106.94166666666649,26.066312977139855,16.02166666666665,0.9451660641860432,-3.5433333333333348,0.03299831645537455,412,0,13.51,0,2
14,Female,Ntg,6% Extruded,B6xD2Gpnmb,48.241333336333334,34.40166333718202,21.41600000063333,18.444673009452323,-2.8760000000333332,0.31170498875596747,415.7,15.275616008673577,13.629999999999999,0.49890992284290286,10
14,Female,Ntg,6% Extruded,D2,74.345,23.129462812611973,14.7566666666667,1.272792206135786,-2.61,0,419,0,13.74,0,2
14,Male,5XFAD,45% HFD,B6,100.59833333333336,112.29091387502768,15.545,4.631549416771887,-3.023333333333335,0.11785113019776033,434,16.97056274847714,14.23,0.5515432893255067,2
14,Male,5XFAD,45% HFD,B6xBXD113,66.83222222222224,42.34778681522975,28.717777777777776,18.75878589216659,-3.2877777777777766,0.33340554773317366,426,15.588457268119896,13.966666666666667,0.5080682368868701,3
14,Male,5XFAD,45% HFD,B6xBXD12,73.29095238095242,52.88963497539656,9.524761904761899,2.5371870229484417,-2.86190476190476,0.21704119034615924,420.85714285714283,8.7831006565367975,13.801428571428572,0.28789052151981726,7
14,Male,5XFAD,45% HFD,B6xBXD124,50.674166667500074,37.280522307176305,8.80583333325,7.6918217151093655,-3.410833333416668,0.18950960113223073,434.5,24.839484696748443,14.245,0.8144323176298932,4
14,Male,5XFAD,45% HFD,B6xBXD125,99.0208333341665,43.184984646692136,25.82416666666665,15.038839192546055,-3.058333333333335,0.5238355693380361,420.25,11.786291472158096,13.780000000000001,0.3885871845545085,4
14,Male,5XFAD,45% HFD,B6xBXD14,74.59166664916668,39.655281684265105,31.33333333425,20.740975368584518,-3.4425000001666675,0.16090887694477649,425.5,3,13.95,0.09999999999999964,4
14,Male,5XFAD,45% HFD,B6xBXD152,136.13833333333324,83.14377433765623,11.619166665833324,3.325075743893316,-3.0225,0.3538609789357015,424,10.392304845413264,13.905,0.3406366588218791,4
14,Male,5XFAD,45% HFD,B6xBXD154,97.06,73.593681190107,13.2,0.46770123417032444,-3.0999999999999965,0.6312949653952051,418.3333333333333,1.1547005383792515,13.716666666666667,0.04041451884327397,3
14,Male,5XFAD,45% HFD,B6xBXD16,105.9825,85.72956952922759,12.829166667500001,11.220256939034748,-3.179166666583335,0.512671831980733,424.75,15.628499608087784,13.924999999999999,0.5115662224971466,4
14,Male,5XFAD,45% HFD,B6xBXD169,84.672,71.91672489762031,28.79066666733332,9.51984284275679,-3.555999999933334,0.21331249897197102,420,23.748684174075834,13.77,0.7783636682168561,5
14,Male,5XFAD,45% HFD,B6xBXD19,83.52,83.6812099577916,22.19,12.350526754398448,-3.8544444444444466,0.3149309154107964,419,0,13.74,0,3
14,Male,5XFAD,45% HFD,B6xBXD28,101.7788888888888,57.579137843621716,18.852222222222235,4.670572571767636,-3.0022222222222235,0.08282064512703906,408.6666666666667,0.5773502691896257,13.4,0.017320508075688405,3
14,Male,5XFAD,45% HFD,B6xBXD31,85.897333334,71.50377780923392,16.68533333266668,12.547056007444464,-3.426000000133334,0.32749385059231023,415.2,3.3466401061363023,13.614,0.10876580344942983,5
14,Male,5XFAD,45% HFD,B6xBXD32,96.22133333933334,76.40874196789656,19.43000000133334,15.095434924488828,-3.5186666666,0.1596280397493569,416.6,3.0495901363953815,13.661999999999999,0.10034938963441693,5
14,Male,5XFAD,45% HFD,B6xBXD34,60.094666673999996,64.83984555658493,30.025333334,9.875364015607335,-3.1773333332,0.4195063237176658,423.4,8.763560920082657,13.882,0.2902929554777377,5
14,Male,5XFAD,45% HFD,B6xBXD38,30.647777777777783,23.988775029321676,7.718333333333338,2.367780723706401,-2.605555555555555,1.243051204213364,418.6666666666667,9.179687721631202,13.726666666666667,0.3018388090797252,6
14,Male,5XFAD,45% HFD,B6xBXD39,132.72249999833326,42.06189648920573,47.55166666666668,28.33947887701091,-3.27666666675,0.2503479059909891,427,16.165807537309522,14,0.5311622476544567,4
14,Male,5XFAD,45% HFD,B6xBXD42,28.675,11.217070576936647,13.926666666500001,6.495954296736118,-3.4333333335000003,0.28755675791823165,433,0,14.2,0,2
14,Male,5XFAD,45% HFD,B6xBXD48a,99.08333333333334,70.98139106679848,24.91,19.755340487518232,-3.4022222222222234,0.2948131862973809,420.6666666666667,23.671361036774655,13.79,0.7794228634059946,3
14,Male,5XFAD,45% HFD,B6xBXD49,49.519999999999925,62.30096481328881,4.5893333332666675,1.6306839056443998,-3.0246666667333337,0.3975662068648292,426.4,13.145341380123988,13.978,0.4340737264566932,5
14,Male,5XFAD,45% HFD,B6xBXD50,49.82666666666667,60.65955257433506,26.233333333333334,15.473449542385199,-3.4695238095238112,0.27252881989242517,418.7142857142857,13.548853404308003,13.72857142857143,0.44502541393455197,7
14,Male,5XFAD,45% HFD,B6xBXD55,62.34041666625,52.23366032758035,17.516291667083337,7.910548926644422,-3.3354166666666663,0.3393595158745414,414,13.038404810405298,13.575,0.4257766013835353,8
14,Male,5XFAD,45% HFD,B6xBXD60,75.6290476185714,64.25574301270758,26.735714284761915,7.510805726938227,-3.140952380952383,0.3252276370067841,423.2857142857143,18.953577373100185,13.879999999999999,0.6225752966509356,7
14,Male,5XFAD,45% HFD,B6xBXD61,54.28833333166665,61.143523366843766,17.93333333166665,3.3658282760909657,-3.136666666666665,0.6552522838995366,447.5,9.192388155425117,14.675,0.30405591591021525,2
14,Male,5XFAD,45% HFD,B6xBXD62,66.69749999916665,75.56245659918739,19.45416666658335,10.793720868546941,-3.0716666665833348,0.14688115617106146,406.5,3.7859388972001824,13.33,0.12328828005937939,4
14,Male,5XFAD,45% HFD,B6xBXD65,96.3375,27.571884817824976,28.45833333333335,20.941006113294478,-2.7975000000000003,0.250442201508244,419,20.92844953645635,13.74,0.6861486719363376,4
14,Male,5XFAD,45% HFD,B6xBXD66,56.451666666666654,26.994979883098456,25.69166666666665,3.0523442721219554,-3.35666666666667,0.2969848480983499,409,0,13.41,0,2
14,Male,5XFAD,45% HFD,B6xBXD68,140.60777777777767,42.8769476072063,27.545555555555545,8.311628233317983,-3.290000000000001,0.3856199914135385,406.44444444444446,13.096861371251425,13.326666666666666,0.43095823463532973,9
14,Male,5XFAD,45% HFD,B6xBXD73,39.947619048571426,50.15458317760414,17.597142857095246,11.738367201259555,-3.1885714286190487,0.20530787301658188,426.7142857142857,11.025943432261412,13.991428571428571,0.36342943246379006,7
14,Male,5XFAD,45% HFD,B6xBXD74,165.2288889,25.58431490944461,26.377777776666665,13.983269500360727,-3.2677777779999997,0.5055726492038142,416.3333333333333,4.041451884327381,13.646666666666667,0.13279056191361419,3
14,Male,5XFAD,45% HFD,B6xBXD75,180,0,29.90733333266666,15.4025550541899,-3.082666666666666,0.32009026522217193,424,8.94427190999916,13.902,0.2951609730299723,5
14,Male,5XFAD,45% HFD,B6xBXD77,180,0,45.286666666666676,19.636175421532204,-3.0424999999999978,0.20737111124208588,434.75,10.177589760514683,14.255,0.33161222333723833,4
14,Male,5XFAD,45% HFD,B6xBXD78,139.6866667,NA,14.49,NA,-2.8,NA,427,NA,14,NA,1
14,Male,5XFAD,45% HFD,B6xBXD83,180,NA,83.4366666666667,NA,-3.59666666666667,NA,399,NA,13.08,NA,1
14,Male,5XFAD,45% HFD,B6xBXD87,61.14944444444445,63.26258997812799,17.9238888888889,8.86558500085625,-3.2316666666666682,0.47950321514389477,425.1666666666667,12.560520159080463,13.941666666666666,0.41126228451763847,6
14,Male,5XFAD,45% HFD,B6xD2,77.34166666666665,62.18061331494106,19.1416666666667,9.185317087613251,-2.998333333333335,0.23805928299947335,448,0,14.69,0,2
