ID,Collected.Date,Collected.By,NB.Date,NB.Trial1,NB.Trial2,NB.Trial3,NB.Average,NB.Comments,IS.Date,IS.Trial1,IS.Trial2,IS.Trial3,IS.Average,IS.Comments,GS.Date,GS.Trial1,GS.Trial2,GS.Trial3,GS.Average,GS.Comments,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
37187,2021-10-26,NA,10/26/2021,14.13,13.88,3.32,10.4433333333333,NA,10/26/2021,26.53,12.66,9.53,16.24,NA,10/26/2021,-2.65,-2.25,-3,-2.63333333333333,NA,Female,B6xBXD45,5XFAD,6% Extruded,2021-05-11,10754,168,5.51,6
37188,2021-10-26,NA,10/26/2021,180,138.78,9.06,109.28,1_fell@13.94 2_ledge,10/26/2021,16.84,24.19,22.18,21.07,NA,10/26/2021,-2.07,-2.46,-2.25,-2.26,NA,Female,B6xBXD45,5XFAD,6% Extruded,2021-05-11,10754,168,5.51,6
37189,2021-10-26,NA,10/26/2021,44.25,5.28,4.82,18.1166666666667,NA,10/26/2021,11.5,15.9,4.47,10.6233333333333,NA,10/26/2021,-2.84,-2.58,-2.95,-2.79,NA,Female,B6xBXD45,5XFAD,6% Extruded,2021-05-11,10754,168,5.51,6
21291,2021-10-26,NA,10/26/2021,180,180,180,180,1_fell@59.97 2_fell@17.66 3_fell@39.44,10/26/2021,15.06,10.66,18.9,14.8733333333333,NA,10/26/2021,-2.72,-2.44,-2.47,-2.54333333333333,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,658,21.57,22
21293,2021-10-26,NA,10/26/2021,180,180,180,180,1_fell@2.22 2_fell@6.18 3_fell@17.31,10/26/2021,20.03,4,6.56,10.1966666666667,NA,10/26/2021,-3.46,-3.58,-3.41,-3.48333333333333,NA,Male,B6xBXD61,Ntg,6% Extruded,2020-01-07,6451,658,21.57,22
21294,2021-10-26,NA,10/26/2021,180,180,180,180,1_DNM 2_backAndforth 3_DNM,10/26/2021,26.79,37.59,10.85,25.0766666666667,NA,10/26/2021,-2.77,-2.38,-2.72,-2.62333333333333,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,658,21.57,22
21295,2021-10-26,NA,10/26/2021,31.5,13.91,8.5,17.97,NA,10/26/2021,11.56,7.71,18.75,12.6733333333333,NA,10/26/2021,-2.72,-2.83,-2.82,-2.79,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,658,21.57,22
21296,2021-10-26,NA,10/26/2021,180,180,44.5,134.833333333333,1_fell@31 2_fell@5.31,10/26/2021,7.6,13.78,6.62,9.33333333333333,NA,10/26/2021,-3.22,-3.39,-3.82,-3.47666666666667,NA,Male,B6xBXD61,5XFAD,6% Extruded,2020-01-07,6451,658,21.57,22
21338,2021-10-26,NA,10/26/2021,180,58.16,95.66,111.273333333333,1_DNM 2_ledge,10/26/2021,16.72,62.41,13.03,30.72,NA,10/26/2021,-2.64,-2.97,-2.51,-2.70666666666667,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,658,21.57,22
21339,2021-10-26,NA,10/26/2021,180,42.25,26.53,82.9266666666667,1_fell@44.34,10/26/2021,6.9,12,37.91,18.9366666666667,NA,10/26/2021,-2.21,-2.53,-2.83,-2.52333333333333,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,658,21.57,22
21340,2021-10-26,NA,10/26/2021,180,180,180,180,1_fell@57.66 2_DNM 3_DNM,10/26/2021,26.81,14.87,20.72,20.8,NA,10/26/2021,-2.81,-2.63,-2.87,-2.77,NA,Male,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6463,658,21.57,22
21358,2021-10-26,NA,10/26/2021,180,36.18,32.72,82.9666666666667,1_fell@25.78,10/26/2021,4.56,9.47,16.63,10.22,NA,10/26/2021,-3.33,-3.34,-4.14,-3.60333333333333,NA,Male,B6xBXD169,Ntg,6% Extruded,2020-01-07,6468,658,21.57,22
21359,2021-10-26,NA,10/26/2021,19.47,11.22,6.93,12.54,NA,10/26/2021,34.09,5.87,3.75,14.57,NA,10/26/2021,-2.81,-2.79,-3.49,-3.03,NA,Male,B6xBXD169,5XFAD,6% Extruded,2020-01-07,6468,658,21.57,22
21332,2021-10-26,NA,10/26/2021,180,166.22,180,175.406666666667,"1_fell@67.5, 3_DNM",10/26/2021,29.72,43.34,9.37,27.4766666666667,NA,10/26/2021,-2.63,-2.62,-2.86,-2.70333333333333,NA,Female,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6462,658,21.57,22
21333,2021-10-26,NA,10/26/2021,20.81,180,50.31,83.7066666666667,"2_fell@9.09, 3_ledge",10/26/2021,16.28,7.25,16.81,13.4466666666667,NA,10/26/2021,-2.49,-2.51,-2.33,-2.44333333333333,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,658,21.57,22
21334,2021-10-26,NA,10/26/2021,23.5,180,55.72,86.4066666666667,"2_fell@8.0, 3_ledge",10/26/2021,19,12.59,19.75,17.1133333333333,NA,10/26/2021,-2.52,-2.48,-2.34,-2.44666666666667,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,658,21.57,22
21335,2021-10-26,NA,10/26/2021,91.28,34,81.03,68.77,"2_ledge, 3_ledge",10/26/2021,22.12,5.84,25.65,17.87,NA,10/26/2021,-2.21,-2.65,-2.57,-2.47666666666667,NA,Female,B6xBXD152,5XFAD,6% Extruded,2020-01-07,6462,658,21.57,22
21336,2021-10-26,NA,10/26/2021,180,43.87,38.44,87.4366666666667,"1_fell@9.71, 3_ledge",10/26/2021,10.47,5.4,13.07,9.64666666666667,NA,10/26/2021,-2.71,-2.5,-2.82,-2.67666666666667,NA,Female,B6xBXD152,Ntg,6% Extruded,2020-01-07,6462,658,21.57,22
37180,2021-10-26,NA,10/26/2021,44.25,18.66,8.53,23.8133333333333,1_ledge,10/26/2021,6.56,21.63,4.85,11.0133333333333,NA,10/26/2021,-2.22,-3.04,-2,-2.42,NA,Female,B6xBXD45,Ntg,6% Extruded,2021-05-11,10752,168,5.51,6
37181,2021-10-26,NA,10/26/2021,21.15,9.66,12.09,14.3,1_ledge,10/26/2021,32.09,11.16,20.44,21.23,NA,10/26/2021,-2.95,-2.49,-2.34,-2.59333333333333,NA,Female,B6xBXD45,Ntg,6% Extruded,2021-05-11,10752,168,5.51,6
37182,2021-10-26,NA,10/26/2021,24.25,9.18,7.75,13.7266666666667,1_ledge,10/26/2021,16.32,14.41,3.79,11.5066666666667,NA,10/26/2021,-2.22,-3.15,-2.19,-2.52,NA,Female,B6xBXD45,Ntg,6% Extruded,2021-05-11,10752,168,5.51,6
37183,2021-10-26,NA,10/26/2021,32.35,32.66,10.06,25.0233333333333,1_ledge,10/26/2021,16.94,12.97,4.19,11.3666666666667,NA,10/26/2021,-2.47,-2.89,-1.95,-2.43666666666667,NA,Female,B6xBXD45,Ntg,6% Extruded,2021-05-11,10752,168,5.51,6
21297,2021-10-26,NA,10/26/2021,42.97,21.34,17.59,27.3,NA,10/26/2021,9.97,3.03,3.44,5.48,NA,10/26/2021,-3.36,-3.08,-4.49,-3.64333333333333,NA,Male,B6xBXD65,5XFAD,6% Extruded,2020-01-07,6452,658,21.57,22
21302,2021-10-26,NA,10/26/2021,180,180,180,180,"1_fell@12.03, 2_fell@5.56, 3_fell@13.03",10/26/2021,5.28,5.18,6.31,5.59,NA,10/26/2021,-2.5,-3.16,-2.98,-2.88,NA,Male,B6xBXD65,Ntg,6% Extruded,2020-01-07,6452,658,21.57,22
21303,2021-10-26,NA,10/26/2021,180,180,180,180,"1_fell@5.86, 2_fell@21.37, 3_fell@41.57",10/26/2021,5.25,7.91,6.06,6.40666666666667,NA,10/26/2021,-2.78,-2.62,-2.65,-2.68333333333333,NA,Male,B6xBXD65,5XFAD,6% Extruded,2020-01-07,6452,658,21.57,22
17821,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@15.81 2_fell@8.88 3_fell@9.4,11/3/2020,11.78,15.06,7,11.28,NA,11/3/2020,-3.18,-3.21,-3.4,-3.263333333,NA,Male,B6xBXD78,Ntg,45% HFD,2019-09-03,5391,427,14,14
17822,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@8.87 2_fell@10.47 3_fell@38.46,11/3/2020,12.19,10.62,12.87,11.89333333,NA,11/3/2020,-3.24,-3.48,-3.47,-3.396666667,NA,Male,B6xBXD78,Ntg,45% HFD,2019-09-03,5391,427,14,14
17823,2020-11-03,NA,11/3/2020,180,180,59.06,139.6866667,1_DNM 2_DNM,11/3/2020,11.28,20.25,11.94,14.49,NA,11/3/2020,-2.66,-2.95,-2.79,-2.8,NA,Male,B6xBXD78,5XFAD,45% HFD,2019-09-03,5391,427,14,14
17187,2020-11-03,NA,11/3/2020,43.22,7.71,48.28,33.07,NA,11/3/2020,4.28,4.97,2.22,3.823333333,NA,11/3/2020,-2.31,-3.12,-2.78,-2.736666667,NA,Male,B6xBXD49,5XFAD,45% HFD,2019-08-13,5230,448,14.69,14
17127,2020-11-03,NA,11/3/2020,68.81,26.53,13.5,36.28,NA,11/3/2020,16.85,34.53,47,32.79333333,NA,11/3/2020,-2.98,-2.61,-2.76,-2.783333333,NA,Female,B6xBXD48a,5XFAD,45% HFD,2019-08-13,5228,448,14.69,14
27582,2020-11-03,NA,11/3/2020,79.75,5.37,47.66,44.26,3_ledge,11/3/2020,22.87,22.28,8.63,17.92666667,NA,11/3/2020,-3.25,-3.43,-3.42,-3.366666667,NA,Male,B6xBXD77,Ntg,45% HFD,2020-08-11,8229,84,2.75,2
17967,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@13.69 2_fell@11.13 3_fell@45.15,11/3/2020,32.78,16.79,108.87,52.81333333,NA,11/3/2020,-2.61,-2.28,-2.81,-2.566666667,NA,Female,B6xBXD48a,Ntg,45% HFD,2019-09-10,5425,420,13.77,14
17805,2020-11-03,NA,11/3/2020,180,22.12,180,127.3733333,1_fell@13.22 2_ledge 3_fell@8.28,11/3/2020,27.47,18.66,49.22,31.78333333,NA,11/3/2020,-2.86,-3,-2.94,-2.933333333,NA,Female,B6xBXD60,Ntg,45% HFD,2019-09-03,5387,427,14,14
17806,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@59.78 2_DNM 3_fell@8.35,11/3/2020,82.5,17.06,57.56,52.37333333,NA,11/3/2020,-3.11,-3.06,-3.15,-3.106666667,NA,Female,B6xBXD60,5XFAD,45% HFD,2019-09-03,5387,427,14,14
17808,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@41.37 2_fell@8.84 3_fell@65.03,11/3/2020,58.84,11,16.66,28.83333333,NA,11/3/2020,-3.06,-3.05,-3.22,-3.11,NA,Female,B6xBXD60,5XFAD,45% HFD,2019-09-03,5387,427,14,14
17809,2020-11-03,NA,11/3/2020,180,180,180,180,1_fell@19.44 2_fell@9.68 3_fell@19.5,11/3/2020,19.21,30.25,32.72,27.39333333,NA,11/3/2020,-3.14,-3.19,-2.87,-3.066666667,NA,Female,B6xBXD60,Ntg,45% HFD,2019-09-03,5387,427,14,14
18116,2020-11-03,NA,11/3/2020,66.93,6.66,20.37,31.32,1_ledge,11/3/2020,19.53,34.69,11.9,22.04,NA,11/3/2020,-3.85,-3.78,-3.97,-3.866666667,NA,Female,B6xBXD68,Ntg,45% HFD,2019-09-17,5476,413,13.54,14
18118,2020-11-03,NA,11/3/2020,180,76.54,99.41,118.65,1_fell@139.78 3_ledge,11/3/2020,23.54,59.1,8.4,30.34666667,NA,11/3/2020,-3.7,-3.71,-3.38,-3.596666667,NA,Female,B6xBXD68,Ntg,45% HFD,2019-09-17,5476,413,13.54,14
18119,2020-11-03,NA,11/3/2020,20.68,180,31.37,77.35,2_fell@24.28,11/3/2020,17.16,5.28,8.03,10.15666667,NA,11/3/2020,-2.42,-2.32,-2.49,-2.41,NA,Female,B6xBXD68,5XFAD,45% HFD,2019-09-17,5476,413,13.54,14
18056,2020-11-04,NA,11/4/2020,35.69,10.9,8.1,18.23,1_ledge,11/4/2020,5.32,8,6.25,6.523333333,NA,11/4/2020,-3.45,-3.15,-3.19,-3.263333333,NA,Male,B6xBXD38,5XFAD,6% Extruded,2019-09-17,5465,414,13.57,14
18057,2020-11-04,NA,11/4/2020,177.13,15.84,54.53,82.5,1_ledge,11/4/2020,24.28,8.68,29.06,20.67333333,NA,11/4/2020,-3.19,-3.41,-3.67,-3.423333333,NA,Male,B6xBXD38,Ntg,6% Extruded,2019-09-17,5465,414,13.57,14
18058,2020-11-04,NA,11/4/2020,180,180,128.75,162.9166667,1_fell@30.43 2_fell@6.6 3_ledge,11/4/2020,27.31,8.31,7.4,14.34,NA,11/4/2020,-2.6,-2.51,-2.55,-2.553333333,NA,Male,B6xBXD38,Ntg,6% Extruded,2019-09-17,5465,414,13.57,14
17668,2020-11-04,NA,11/4/2020,180,135.18,34.34,116.5066667,1_backNforth,11/4/2020,7.28,18.78,40.97,22.34333333,NA,11/4/2020,-3.95,-3.7,-3.33,-3.66,NA,Male,B6xBXD32,Ntg,45% HFD,2019-08-27,5393,435,14.26,14
17669,2020-11-04,NA,11/4/2020,72.41,180,180,144.1366667,2_fell@179.57 3_fell@20.63,11/4/2020,10.69,24.31,8.03,14.34333333,NA,11/4/2020,-3.03,-3.23,-3.07,-3.11,NA,Male,B6xBXD32,Ntg,45% HFD,2019-08-27,5393,435,14.26,14
17688,2020-11-04,NA,11/4/2020,180,180,180,180,1_fell@34.5 2_fell@9.44 3_fell@31.69,11/4/2020,10.47,16.72,13.94,13.71,NA,11/4/2020,-2.72,-2.52,-2.92,-2.72,NA,Female,B6xBXD78,Ntg,45% HFD,2019-08-27,5353,435,14.26,14
17962,2020-11-03,NA,11/3/2020,180,180,150.46,170.1533333,1_DNM 2_DNM 3_ledge,11/3/2020,11.97,7.25,9.62,9.613333333,NA,11/3/2020,-3.34,-3.71,-3.2,-3.416666667,NA,Female,B6xBXD34,Ntg,6% Extruded,2019-09-10,5424,420,13.77,14
17963,2020-11-03,NA,11/3/2020,180,9.84,7.54,65.79333333,1_DNM,11/3/2020,21.34,10.75,22.69,18.26,NA,11/3/2020,-2.76,-2.55,-2.94,-2.75,NA,Female,B6xBXD34,5XFAD,6% Extruded,2019-09-10,5424,420,13.77,14
17964,2020-11-03,NA,11/3/2020,54.28,41.97,28.94,41.73,NA,11/3/2020,7.09,5.09,25.03,12.40333333,NA,11/3/2020,-3.34,-3.46,-3.2,-3.333333333,NA,Female,B6xBXD34,Ntg,6% Extruded,2019-09-10,5424,420,13.77,14
24615,2020-11-04,NA,11/4/2020,54.69,49.28,61.85,55.27333333,2_ledge,11/4/2020,11.66,11.66,12.56,11.96,NA,11/4/2020,-2.65,-2.61,-2.51,-2.59,NA,Female,B6xD2,Ntg,6% Extruded,2020-05-12,7380,176,5.77,6
17188,2020-11-03,NA,11/3/2020,NA,NA,NA,NA,NA,11/3/2020,NA,NA,NA,NA,NA,11/3/2020,NA,NA,NA,NA,NA,Male,B6xBXD49,Ntg,45% HFD,2019-08-13,5230,448,14.69,14
8923,2019-11-02,NA,11/2/2019,48.06,13.53,14.72,25.4366666666667,NA,11/2/2019,79.31,34.12,12.97,42.1333333333333,NA,11/2/2019,-2.23,-2.56,-2.45,-2.41333333333333,NA,Female,B6xBXD62,5XFAD,45% HFD,2018-09-25,2930,403,13.21,14
8927,2019-11-02,NA,11/2/2019,180,60.97,63.65,101.54,1_fell@37.03 2_ledge,11/2/2019,27.25,30.69,16.56,24.8333333333333,NA,11/2/2019,-2.54,-2.29,-2.31,-2.38,NA,Female,B6xBXD62,Ntg,45% HFD,2018-09-25,2930,403,13.21,14
8947,2019-11-02,NA,11/2/2019,180,180,180,180,1_fell@8.12 2_fell@12.19 3_fell@14.34,11/2/2019,36.85,38.72,20.63,32.0666666666667,NA,11/2/2019,-2.69,-2.64,-2.62,-2.65,NA,Male,B6xBXD77,Ntg,6% Extruded,2018-09-25,2938,403,13.21,14
8948,2019-11-02,NA,11/2/2019,180,180,180,180,1_fell@14.84 2_fell@42.69 3_fell@21.06,11/2/2019,34.12,59.34,36.47,43.31,NA,11/2/2019,-2.65,-2.73,-2.99,-2.79,NA,Male,B6xBXD77,5XFAD,6% Extruded,2018-09-25,2938,403,13.21,14
8949,2019-11-02,NA,11/2/2019,180,180,180,180,1_fell@9.47 2_DNM 3_DNM,11/2/2019,19.59,11.54,19.81,16.98,NA,11/2/2019,-3.56,-3.53,-3.31,-3.46666666666667,NA,Male,B6xBXD77,Ntg,6% Extruded,2018-09-25,2938,403,13.21,14
8950,2019-11-02,NA,11/2/2019,180,180,180,180,1_fell@30.06 2_DNM 3_DNM,11/2/2019,20.28,26.03,57.69,34.6666666666667,NA,11/2/2019,-2.8,-2.18,-2.46,-2.48,NA,Male,B6xBXD77,5XFAD,6% Extruded,2018-09-25,2938,403,13.21,14
8951,2019-11-02,NA,11/2/2019,180,62.31,35.37,92.56,1_moved backnforth 2_ledge 3_ledge,11/2/2019,32.28,25.91,49.5,35.8966666666667,NA,11/2/2019,-2.94,-3.52,-3.22,-3.22666666666667,NA,Male,B6xBXD77,5XFAD,6% Extruded,2018-09-25,2938,403,13.21,14
8672,2019-11-02,NA,11/2/2019,180,180,180,180,1_fell@35.50 2_fell@21.90 3_DNM,11/2/2019,30.43,77.68,45.72,51.2766666666667,NA,11/2/2019,-3.15,-3.41,-3.52,-3.36,NA,Female,B6xD2Gpnmb,Ntg,45% HFD,2018-09-11,2869,417,13.67,14
14355,2019-11-02,NA,11/2/2019,180,180,68.03,142.676666666667,1_fells@32.28 2_fell@9.87 3_ledge,11/2/2019,17.9,33.63,34.75,28.76,NA,11/2/2019,-2.69,-2.65,-2.75,-2.69666666666667,NA,Male,B6xBXD74,5XFAD,45% HFD,2019-05-14,4384,172,5.64,6
14356,2019-11-02,NA,11/2/2019,21.57,17.65,21.87,20.3633333333333,1_ledge,11/2/2019,42,69.07,22.01,44.36,NA,11/2/2019,-3.13,-3.05,-3.05,-3.07666666666667,NA,Male,B6xBXD74,5XFAD,45% HFD,2019-05-14,4384,172,5.64,6
14357,2019-11-02,NA,11/2/2019,39.16,6.72,9.82,18.5666666666667,1_ledge,11/2/2019,28.62,26.5,46.68,33.9333333333333,NA,11/2/2019,-2.19,-2.89,-2.53,-2.53666666666667,NA,Male,B6xBXD74,Ntg,45% HFD,2019-05-14,4384,172,5.64,6
14358,2019-11-02,NA,11/2/2019,74.5,24.37,10.81,36.56,NA,11/2/2019,48.75,42.4,54.97,48.7066666666667,NA,11/2/2019,-2.69,-2.9,-2.79,-2.79333333333333,NA,Male,B6xBXD74,Ntg,45% HFD,2019-05-14,4384,172,5.64,6
14335,2019-11-02,NA,11/2/2019,48.19,5.59,29.09,27.6233333333333,NA,11/2/2019,5.44,4.53,4.16,4.71,NA,11/2/2019,-2.82,-2.78,-3.38,-2.99333333333333,NA,Male,B6xBXD73,Ntg,45% HFD,2019-05-14,4380,172,5.64,6
14336,2019-11-02,NA,11/2/2019,180,21.5,180,127.166666666667,1_DNM 3_ledge just after 3Min,11/2/2019,4.47,4.91,12.5,7.29333333333333,NA,11/2/2019,-3.82,-3.63,-3.28,-3.57666666666667,NA,Male,B6xBXD73,Ntg,45% HFD,2019-05-14,4380,172,5.64,6
14337,2019-11-02,NA,11/2/2019,10.75,17.13,9.88,12.5866666666667,2_ledge 3_ledge,11/2/2019,6.87,4.97,5.47,5.77,NA,11/2/2019,-3.21,-3.38,-3.42,-3.33666666666667,NA,Male,B6xBXD73,5XFAD,45% HFD,2019-05-14,4380,172,5.64,6
14346,2019-11-02,NA,11/2/2019,15.22,24.85,4.53,14.8666666666667,2_ledge,11/2/2019,5.53,3.81,7.28,5.54,NA,11/2/2019,-2.26,-2.91,-2.62,-2.59666666666667,NA,Male,B6xBXD73,5XFAD,45% HFD,2019-05-14,4380,172,5.64,6
8922,2019-11-03,NA,11/3/2019,180,21.72,43.72,81.8133333333333,1_fell@26.53,11/3/2019,15.15,5.44,4.16,8.25,NA,11/3/2019,-2.81,-2.5,-2.88,-2.73,NA,Female,B6xBXD62,Ntg,45% HFD,2018-09-25,2929,404,13.25,14
8929,2019-11-03,NA,11/3/2019,180,180,180,180,1_fell@22.34 2_DNM 3_DNM,11/3/2019,16.19,9.91,20.19,15.43,NA,11/3/2019,-2.65,-2.64,-2.72,-2.67,NA,Female,B6xBXD62,Ntg,45% HFD,2018-09-25,2929,404,13.25,14
8937,2019-11-03,NA,11/3/2019,66.19,17.53,8.75,30.8233333333333,NA,11/3/2019,16.34,36.34,34.13,28.9366666666667,NA,11/3/2019,-2.99,-3.18,-3.09,-3.08666666666667,NA,Male,B6xBXD62,5XFAD,45% HFD,2018-09-25,2928,404,13.25,14
8938,2019-11-03,NA,11/3/2019,55.9,8.19,14.22,26.1033333333333,NA,11/3/2019,17.28,36.85,28.72,27.6166666666667,NA,11/3/2019,-3.26,-2.77,-2.6,-2.87666666666667,NA,Male,B6xBXD62,5XFAD,45% HFD,2018-09-25,2928,404,13.25,14
4111,2019-11-03,NA,11/3/2019,180,71,78.84,109.946666666667,1_DNM 2_ledge 3_ledge,11/3/2019,14.53,16.69,28.19,19.8033333333333,NA,11/3/2019,-3.03,-2.51,-2.78,-2.77333333333333,NA,Female,B6xBXD124,Ntg,6% Extruded,2018-02-03,1429,638,20.92,20
4112,2019-11-03,NA,11/3/2019,25.35,34.57,45.82,35.2466666666667,1_ledge 3_ledge,11/3/2019,14.22,17.87,19.07,17.0533333333333,NA,11/3/2019,-2.6,-2.61,-3.09,-2.76666666666667,NA,Female,B6xBXD124,Ntg,6% Extruded,2018-02-03,1429,638,20.92,20
4113,2019-11-03,NA,11/3/2019,180,102.97,133.03,138.666666666667,1_DNM,11/3/2019,11.06,25.35,43.85,26.7533333333333,NA,11/3/2019,-1.66,-1.7,-1.64,-1.66666666666667,NA,Female,B6xBXD124,5XFAD,6% Extruded,2018-02-03,1429,638,20.92,20
4114,2019-11-03,NA,11/3/2019,57.75,59.62,41.59,52.9866666666667,2_ledge,11/3/2019,13.53,34.4,23.82,23.9166666666667,NA,11/3/2019,-2.17,-2.52,-2.58,-2.42333333333333,NA,Female,B6xBXD124,Ntg,6% Extruded,2018-02-03,1429,638,20.92,20
14360,2019-11-03,NA,11/3/2019,77.72,18.32,12.69,36.2433333333333,2_ledge,11/3/2019,4.29,3.13,3.16,3.52666666666667,NA,11/3/2019,-2.28,-2.18,-2.58,-2.34666666666667,NA,Female,B6xBXD99,Ntg,45% HFD,2019-05-14,4385,173,5.67,6
14361,2019-11-03,NA,11/3/2019,6.19,6.4,21.13,11.24,3_ledge,11/3/2019,21.96,53.32,31.03,35.4366666666667,NA,11/3/2019,-2.82,-2.82,-2.51,-2.71666666666667,NA,Female,B6xBXD99,Ntg,45% HFD,2019-05-14,4385,173,5.67,6
14362,2019-11-03,NA,11/3/2019,9.25,6.62,13.63,9.83333333333333,3_ledge,11/3/2019,8.75,20.94,13.69,14.46,NA,11/3/2019,-2.33,-2.42,-2.55,-2.43333333333333,NA,Female,B6xBXD99,5XFAD,45% HFD,2019-05-14,4385,173,5.67,6
14363,2019-11-03,NA,11/3/2019,3.94,2.91,4.69,3.84666666666667,NA,11/3/2019,38.15,28.44,22.44,29.6766666666667,NA,11/3/2019,-2.56,-2.13,-2.72,-2.47,NA,Female,B6xBXD99,5XFAD,45% HFD,2019-05-14,4385,173,5.67,6
3472,2019-11-03,NA,11/3/2019,119.66,47.72,180,115.793333333333,2_ledge 3_BacknForth,11/3/2019,9.03,12.66,6,9.23,NA,11/3/2019,-2.51,-2.3,-2.63,-2.48,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-12-27,1176,676,22.16,22
8944,2019-11-03,NA,11/3/2019,180,24.84,35.09,79.9766666666667,1_fell@54.03,11/3/2019,78.38,53.6,45.53,59.17,NA,11/3/2019,-2.35,-2.57,-2.64,-2.52,NA,Male,B6xBXD65,5XFAD,45% HFD,2018-09-25,2932,404,13.25,14
14645,2019-11-09,NA,11/9/2019,67.97,15.25,75.15,52.79,2_ledge 3_ledge,11/9/2019,5.27,18.59,3.41,9.09,NA,11/9/2019,-3.15,-2.47,-2.72,-2.78,NA,Female,B6,Ntg,6% Extruded,2019-05-21,4493,172,5.64,6
14819,2019-11-09,NA,11/9/2019,11.93,12.66,23.94,16.1766666666667,3_ledge,11/9/2019,6.85,3.15,7.66,5.88666666666667,NA,11/9/2019,-3.06,-2.04,-2.95,-2.68333333333333,NA,Female,B6xBXD16,Ntg,45% HFD,2019-05-28,4505,165,5.41,6
14820,2019-11-09,NA,11/9/2019,11.85,6.94,7.75,8.84666666666667,NA,11/9/2019,8.44,10.15,3.75,7.44666666666667,NA,11/9/2019,-3.33,-2.69,-3.15,-3.05666666666667,NA,Female,B6xBXD16,5XFAD,45% HFD,2019-05-28,4505,165,5.41,6
14939,2019-11-09,NA,11/9/2019,29.25,13.31,11.41,17.99,3_ledge,11/9/2019,15.72,7.78,112.94,45.48,NA,11/9/2019,-2.62,-2.9,-2.9,-2.80666666666667,NA,Male,B6xBXD113,Ntg,6% Extruded,2019-05-28,4541,165,5.41,6
14940,2019-11-09,NA,11/9/2019,33.22,9.5,14.41,19.0433333333333,1_ledge,11/9/2019,21.9,19.03,10.25,17.06,NA,11/9/2019,-2.92,-3.2,-2.69,-2.93666666666667,NA,Male,B6xBXD113,Ntg,6% Extruded,2019-05-28,4541,165,5.41,6
14941,2019-11-09,NA,11/9/2019,34.38,10.28,39.31,27.99,3_ledge,11/9/2019,23.5,36.66,6.31,22.1566666666667,NA,11/9/2019,-2.85,-2.35,-3.07,-2.75666666666667,NA,Male,B6xBXD113,Ntg,6% Extruded,2019-05-28,4541,165,5.41,6
14942,2019-11-09,NA,11/9/2019,21.28,29.9,17,22.7266666666667,1_ledge,11/9/2019,28.6,27.12,28.25,27.99,NA,11/9/2019,-3.18,-3.71,-3.52,-3.47,NA,Male,B6xBXD113,5XFAD,6% Extruded,2019-05-28,4541,165,5.41,6
14834,2019-11-09,NA,11/9/2019,13.41,12.87,6.81,11.03,2_ledge,11/9/2019,16,3.91,10.87,10.26,NA,11/9/2019,-3.2,-2.7,-2.94,-2.94666666666667,NA,Female,B6xBXD32,5XFAD,6% Extruded,2019-05-28,4558,165,5.41,6
14860,2019-11-09,NA,11/9/2019,16.66,180,22.78,73.1466666666667,2_Backnforth,11/9/2019,6.78,5.03,30.94,14.25,NA,11/9/2019,-2.49,-2.89,-2.93,-2.77,NA,Female,B6xBXD38,Ntg,45% HFD,2019-05-28,4511,165,5.41,6
14861,2019-11-09,NA,11/9/2019,20.97,78.16,23.34,40.8233333333333,3_ledge,11/9/2019,7.25,3.22,13.31,7.92666666666667,NA,11/9/2019,-3.22,-2.53,-2.93,-2.89333333333333,NA,Female,B6xBXD38,Ntg,45% HFD,2019-05-28,4511,165,5.41,6
14796,2019-11-09,NA,11/9/2019,23.34,13.34,44.38,27.02,2_ledge 3_ledge,11/9/2019,20.13,6.25,37.91,21.43,NA,11/9/2019,-2.58,-2.35,-2.25,-2.39333333333333,NA,Female,B6,5XFAD,6% Extruded,2019-05-28,4543,165,5.41,6
14797,2019-11-09,NA,11/9/2019,37.91,180,180,132.636666666667,2_DNM 3_DNM,11/9/2019,16.18,15.5,5.22,12.3,NA,11/9/2019,-2.05,-2.16,-2.1,-2.10333333333333,NA,Female,B6,5XFAD,6% Extruded,2019-05-28,4543,165,5.41,6
